position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
ESPECIALISTA EN FINANZAS I,UNIDAD EJECUTORA EDUCACION VRAE LA MAR,AYACUCHO - SAN MIGUEL,276-001,1,"S/. 2,500.00",13/12/2024,27/12/2024,650419c8-95f0-4aca-8885-9f1de13d35bc
TRABJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - SARA SARA,276-01,1,"S/. 2,321.65",13/12/2024,27/12/2024,42e0c096-6306-463d-8c6c-59347761b3db
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - SAN JOSE DE USHUA,276-03,1,"S/. 2,321.65",13/12/2024,27/12/2024,53067beb-a70c-405e-ad54-9a3c1afe1fe7
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - OYOLO,276-05,1,"S/. 2,321.65",13/12/2024,27/12/2024,56534ae1-034f-4c61-8278-11b48dc28cfb
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - LAMPA,276-04,1,"S/. 2,321.65",13/12/2024,27/12/2024,d4c714fc-ea18-4111-8787-0170f106c806
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - LAMPA,276-08,1,"S/. 2,321.65",13/12/2024,27/12/2024,9c0253d0-2732-4d5d-9d09-a16ff9b2c532
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - COLTA,276-02,1,"S/. 2,321.65",13/12/2024,27/12/2024,5158c521-3ab7-4f5e-a72a-720cd6dbcbec
CONTADOR,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - PAUSA,276-11,1,"S/. 2,699.65",13/12/2024,27/12/2024,443bee95-bc8a-478a-8bdd-68564f3d8be9
ESPECIALISTA ADMINISTRATIVO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - PAUSA,276-10,1,"S/. 2,699.65",13/12/2024,27/12/2024,46750c16-4321-45cf-93ea-8c265912c3da
ESPECIALISTA EN FINANZAS,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - PAUSA,276-12,1,"S/. 2,699.65",13/12/2024,27/12/2024,9364de4d-2360-4008-9cfe-c084af6a2663
TECNICO ADMINISTRATIVO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - PAUSA,276-12,1,"S/. 2,420.75",13/12/2024,27/12/2024,bb41c865-cc8f-41c7-9f36-e84143e706f4
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - PAUSA,276-06,1,"S/. 2,321.65",13/12/2024,27/12/2024,2db6e2a4-d69a-4510-9df8-f5b6989a7f8f
TECNICO ADMINISTRATIVO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - PAUSA,POLICIAS LEY 27238-09,1,"S/. 2,420.75",13/12/2024,27/12/2024,98ae1ced-3631-40b1-b4f1-4bee6839fb29
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA DE PAUCAR DEL SARASARA,AYACUCHO - COLTA,276-07,1,"S/. 2,321.65",13/12/2024,27/12/2024,f53cd838-4373-4bce-8ae4-f06a930c5472
TECNICO ADMINISTRATIVO,UNIDAD EJECUTORA EDUCACION UGEL SUCRE,AYACUCHO - QUEROBAMBA,276-001,1,S/. 869.00,12/12/2024,26/12/2024,97779cae-4a2a-498d-a2f2-72625fef4bdd
TRABAJADOR DE SERVICIO,UNIDAD EJECUTORA EDUCACION UGEL SUCRE,AYACUCHO - QUEROBAMBA,276-1,1,S/. 869.00,12/12/2024,26/12/2024,777c4fdf-86a4-47ca-9d0b-89437fab94a6
ESPECIALISTA EN FINANZAS,UNIDAD EJECUTORA EDUCACION UGEL SUCRE,AYACUCHO - QUEROBAMBA,276-1,1,"S/. 1,000.00",12/12/2024,26/12/2024,e37c0001-ea70-446a-a1db-b8057c3eeed2
SECRETARIA,UNIDAD EJECUTORA EDUCACION UGEL SUCRE,AYACUCHO - QUEROBAMBA,276-1,1,S/. 869.00,12/12/2024,26/12/2024,cbce025f-84d9-4a53-a81d-0424fff1fb20
SUPERVISOR DE CONSERVACIÓN DE SERVICIOS,UNIDAD EJECUTORA EDUCACION UGEL SUCRE,AYACUCHO - QUEROBAMBA,276-1,1,S/. 869.00,12/12/2024,26/12/2024,95b10716-4631-4a68-b86d-c9217e61d789
INGENIERO II,DIRECCION REGIONAL DE EDUCACION AYACUCHO,AYACUCHO - AYACUCHO,276-004,1,"S/. 2,699.65",12/12/2024,26/12/2024,debeecff-07a3-4581-9bd1-b51403193b70
PERSONAL DE LIMPIEZA - CONDUCTOR DE MOTOCARGUERO,MUNICIPALIDAD DISTRITAL DE LURICOCHA,AYACUCHO - LURICOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 1,150.00",12/12/2024,26/12/2024,63b016e4-47af-4161-87c3-26ff90a76f48
ASISTENTE SOCIAL II,DIRECCION REGIONAL DE EDUCACION AYACUCHO,AYACUCHO - AYACUCHO,276-001,1,"S/. 2,699.65",11/12/2024,24/12/2024,a3e4bed6-372d-41bf-abdd-2d2ab1f519b6
ESPECIALISTA EN FINANZAS II (SUPLENCIA),DIRECCION REGIONAL DE EDUCACION AYACUCHO,AYACUCHO - AYACUCHO,276-003,1,"S/. 2,699.65",11/12/2024,24/12/2024,174a7d2d-b65c-4516-9e3c-396e07629184
TÉCNICO ADMINISTRATIVO II,DIRECCION REGIONAL DE EDUCACION AYACUCHO,AYACUCHO - AYACUCHO,276-002,1,"S/. 2,420.75",11/12/2024,24/12/2024,7c991732-024b-462f-8ce8-81988c214d1c
ESPECIALISTA ADMINISTRATIVO,UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - SANCOS,276-001,1,"S/. 2,699.65",11/12/2024,24/12/2024,6fa187bf-207f-49ed-a803-93c182ab9e29
ESPECIALISTA EN FINANZAS,UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - SANCOS,276-001,1,"S/. 2,699.65",11/12/2024,24/12/2024,81a25fe0-b4e3-49f5-909f-10827be5d10e
SECRETARIA,UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - SANCOS,276-001,1,"S/. 2,420.75",11/12/2024,24/12/2024,e3b5a689-b6c5-4289-b8da-7d15d475a8f2
TECNICO ADMINISTRATIVO I (TRAMITE DOCUMENTARIO Y CERTIFICACIONES),UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - SANCOS,276-001,1,"S/. 2,420.75",11/12/2024,24/12/2024,4f7da55a-232c-4d70-8d33-73e77af262a7
TRABAJADOR DE SERVICIOS,UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - SANCOS,276-001,1,"S/. 2,321.65",11/12/2024,24/12/2024,edace3b7-fa04-4660-b97a-05b6a49d6d08
TRABAJADOR DE SERVICIOS,UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - CARAPO,276-001,1,"S/. 2,321.65",11/12/2024,24/12/2024,34ed1b58-3a3d-42ed-af43-e9792673acca
"JEFE DE AREA TECNICA MUNICIPAL, LIMPIEZA PUBLICA Y AREAS VERDES",MUNICIPALIDAD DISTRITAL DE CARAPO,AYACUCHO - CARAPO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,300.00",11/12/2024,24/12/2024,157fea10-ab5a-4d28-b8e5-60e67dea0d0c
"SUBGERENCIA DE DESARROLLO ECONOMICO LOCAL, TURISMO Y MEDIO AMBIENTE",MUNICIPALIDAD DISTRITAL DE CARAPO,AYACUCHO - CARAPO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,614.19",11/12/2024,24/12/2024,96a185a5-3096-4c30-aa8a-55846747dc97
TRABAJADOR DE SERVICIOS,UNIDAD EJECUTORA EDUCACIÓN HUANCASANCOS,AYACUCHO - SACSAMARCA,276-001,1,"S/. 2,321.65",11/12/2024,24/12/2024,aab558a9-2f1a-4aa7-9023-411d886b1c7f
TECNICO EN ALMACEN,UNIDAD EJECUTORA EDUCACION UGEL SUCRE,AYACUCHO - QUEROBAMBA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-001,1,"S/. 1,714.19",11/12/2024,24/12/2024,dc0f210e-63c0-4680-a745-46f8cfec79bd
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,600.00",11/12/2024,24/12/2024,5f73a3f4-7819-42c4-a3de-762b3b21fc2b
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",11/12/2024,24/12/2024,1d9c1371-54a7-48b5-b288-30e87ad5a050
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",11/12/2024,24/12/2024,dff82852-7dd8-44e7-b76b-cd8eb0dcb10e
AUXILIAR COACTIVO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",11/12/2024,24/12/2024,64332100-945b-4432-845d-f772731e5656
EJECUTOR COACTIVO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,800.00",11/12/2024,24/12/2024,35fa1ed9-1f83-4c1e-ba87-053e39a39f1a
ESPECIALISTA EN COMUNICACIONES,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,200.00",11/12/2024,24/12/2024,8858f674-f62f-4839-be58-0626b1d366a3
ESPECIALISTA EN DEMUNA,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,300.00",11/12/2024,24/12/2024,60103bc8-b17e-4025-8497-cf53f2267f06
ESPECIALISTA EN FORMULACIÓN DE ESTUDIOS Y PROYECTOS DE INVERSIÓN,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,600.00",11/12/2024,24/12/2024,d055a5ba-ca33-4671-93d5-5205cbed206e
ESPECIALISTA EN PROCEDIMIENTO ADMINISTRATIVO DISCIPLINARIO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,600.00",11/12/2024,24/12/2024,11531953-5d2b-4486-8994-404ac1e3287f
ESPECIALISTA EN TECNOLOGÍAS DE LA INFORMACIÓN,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,000.00",11/12/2024,24/12/2024,00bef4dd-406f-45d0-9a71-b09789533b95
ESPECIALISTA INFORMATICO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,800.00",11/12/2024,24/12/2024,ae39c418-0646-485e-a67f-7ec72e688887
JEFE DE LA OFICINA DE ADMINISTRACION FINANCIERA,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,000.00",11/12/2024,24/12/2024,62be1e9f-efa7-461f-be2d-e2d9eb763e3a
OPERADOR LOGISTICO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,800.00",11/12/2024,24/12/2024,417bb03b-1d50-4d1f-b597-2436b6879eff
RESPONSABLE DE COMPROMISO 1,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",11/12/2024,24/12/2024,3b78ac95-0c76-40a2-b012-c2629063c9e8
RESPONSABLE EN PADRON NOMINAL,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",11/12/2024,24/12/2024,50164d4f-04b3-474b-9cab-6c21205fb326
SUB GERENTE DE DESARROLLO TERRITORIAL Y CATASTRO,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,000.00",11/12/2024,24/12/2024,7de65f3b-03a5-436d-a575-cafaa91c338a
SUB GERENTE DE FISCALIZACION TRIBUTARIA Y EJECUCION COACTIVA,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,500.00",11/12/2024,24/12/2024,9a00e110-ef32-450b-9e9c-c5e08c12c0f6
SUB GERENTE DE PARTICIPACION Y SEGURIDAD CIUDADANA,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,000.00",11/12/2024,24/12/2024,9737e19e-f6de-4052-8a3b-32593665759d
SUB GERENTE DE RECAUDACIÓN Y CONTROL DE DEUDA,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,500.00",11/12/2024,24/12/2024,412a1a9d-f1e7-4f2f-8ed4-d1471f3b7775
SUB GERENTE DE SERVICIOS MUNICIPALES,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,000.00",11/12/2024,24/12/2024,330fa471-8e4c-43de-9dc2-3c0e3381b355
TECNICO  FISCALIZADOR,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",11/12/2024,24/12/2024,6c9a380f-5529-4903-9b6a-75e9bc397f66
TECNICO EN COBRANZA,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 1,500.00",11/12/2024,24/12/2024,2380402f-d4ba-4b7a-9e9f-889513e6df1a
TECNICO EN FISCALIZACION,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,2,"S/. 1,500.00",11/12/2024,24/12/2024,51f99d69-57fd-4219-99fa-136ae229aa57
TÉCNICO EN TRIBUTACIÓN,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,3,"S/. 1,500.00",11/12/2024,24/12/2024,2e67789e-856d-441b-b7ee-f7d3422b65db
UN SUB GERENTE DE PROGRAMAS SOCIALES,MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,AYACUCHO - ANDRES AVELINO CACERES DORREGARAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 3,000.00",11/12/2024,24/12/2024,27d88885-a715-41ff-8525-2849d994516e
2.1	JEFATURA DEL AREA DE LOGISTICA,MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,500.00",20/12/2024,03/01/2025,a8f1e3b1-4d5a-4e9b-98d0-fe215f357dc1
TÉCNICO ADMINISTRATIVO (AREA DE LOGÍSTICA),MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,500.00",20/12/2024,03/01/2025,14a0848f-82ed-40cd-beb4-88eaae27dded
SUBGERENCIA DE SERVICIOS SOCIALES Y COMUNALES,MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,000.00",20/12/2024,03/01/2025,32af0979-f612-4309-8933-79d917a17a29
SUB GERENTE DE INFRAESTRUCTURA Y DESARROLLO URBANO Y RURAL,MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,000.00",20/12/2024,03/01/2025,84b258e4-0a50-4b84-9720-0ece99eb59e9
ASESORÍA LEGAL,MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 3,000.00",20/12/2024,03/01/2025,8434eb48-0100-4048-8578-af647a81dbf8
JEFE DE ÁREA DE CONTABILIDAD,MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,500.00",20/12/2024,03/01/2025,860bc8b6-ab41-436c-985c-969c815e141c
JEFE DE LA UNIDAD DE CATASTRO URBANO,MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,500.00",20/12/2024,03/01/2025,cfaa38c1-eecc-4759-abde-426d9ffc07c7
JEFE DE LA OFICINA DE IMAGEN INSTITUCIONAL Y RELACIONES PUBLICAS,MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,000.00",20/12/2024,03/01/2025,033b892d-843f-4fde-94cc-c75660d3accf
SECRETARÍA EJECUTIVA (GERENCIA MUNICIPAL),MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO,LAMBAYEQUE - MANUEL ANTONIO MESONES MURO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,500.00",20/12/2024,03/01/2025,8de71dcd-525b-4186-940d-c880bb9e6bfd
ARTESANO,UGEL FERREÑAFE,LAMBAYEQUE - FERREÑAFE,276-2,1,"S/. 2,390.75",18/12/2024,01/01/2025,c15af548-d5ac-45c0-b736-c7f9846c0a29
TRABAJADOR DE SERVICIO,UGEL FERREÑAFE,LAMBAYEQUE - FERREÑAFE,276-1,7,"S/. 2,321.65",18/12/2024,01/01/2025,4c312e52-5dd9-4a44-8fef-aba2f49be719
SECRETARIO JUDICIAL,CORTE SUPERIOR DE JUSTICIA DE LAMBAYEQUE,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-020,7,"S/. 4,750.00",11/12/2024,24/12/2024,6b896774-7b16-489a-abdb-a9dfe0e7e479
AUXILIAR DE BIBLIOTECA,UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,276-001,1,S/. 001.00,11/12/2024,24/12/2024,dec7edc5-5f89-4acb-a457-d761139f748e
OFICINISTA,UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,276-001,1,S/. 001.00,11/12/2024,24/12/2024,776d5844-0f42-423a-a579-106e40351bc0
SECRETARIA,UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,276-001,2,S/. 001.00,11/12/2024,24/12/2024,7ee647c7-1c7b-4db1-9ad5-6b3d894a1c24
SUPERVISOR DE CONSERVACIÓN Y SERVICIOS,UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,276-001,1,S/. 001.00,11/12/2024,24/12/2024,2ea9f5f3-6f2a-4cd0-a31d-b9249a35a7e1
TRABAJADOR DE SERVICIO,UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,276-001,10,S/. 001.00,11/12/2024,24/12/2024,937967ff-7160-4d9d-9992-9f0479650d16
TÉCNICO ADMINISTRATIVO,UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,276-001,2,S/. 001.00,11/12/2024,24/12/2024,d2fed422-94e8-48e4-9e37-530eca7935da
TÉCNICO EN LABORATORIO,UGEL LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,276-001,3,S/. 001.00,11/12/2024,24/12/2024,571d5afc-75a1-402d-acd0-69fdbc7cba6d
COORDINADOR/A,CORTE SUPERIOR DE JUSTICIA DE LAMBAYEQUE,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-020,1,"S/. 7,800.00",11/12/2024,24/12/2024,62b634ca-bccd-4869-9d28-c0e780d3aa6c
HOSPITAL BELEN LAMBAYEQUE,GOB.REG. LAMB - HOSPITAL BELEN LAMB.,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - INDETERMINADO-003,1,"S/. 2,900.00",10/12/2024,23/12/2024,44d68d7c-17b2-4029-8fc5-5c547d728828
HOSPITAL BELEN LAMBAYEQUE,GOB.REG. LAMB - HOSPITAL BELEN LAMB.,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,025.00",10/12/2024,23/12/2024,454411ca-6879-438a-ab92-b54339cecf02
ARTESANO,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,276-0012,2,S/. 970.75,10/12/2024,23/12/2024,56e44a4e-a5da-4289-907a-f81b423d9c72
SECRETARIA,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,276-0012,3,S/. 970.75,10/12/2024,23/12/2024,f90884c2-10c6-4f18-b706-66a97e161f29
RECNICO  EN BIBLIOTECA,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,276-0012,2,S/. 970.75,10/12/2024,23/12/2024,349a7907-be1a-4c89-884a-61220134b64b
OFICINISTA,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,276-0012,2,S/. 921.65,10/12/2024,23/12/2024,383d7dc2-c483-4d56-92db-469ef0fbee15
AUXILIAR DE BIBLIOTECA,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,276-0012,4,S/. 921.65,10/12/2024,23/12/2024,9e16d939-6076-401d-bcd1-9ce8931d66fb
TECNICO  EN LABORATORIO,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,276-0012,2,S/. 970.75,10/12/2024,23/12/2024,ef4c9b54-8465-4d93-8fc2-61aec4748574
TRABAJADOR DE SERVICIO,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,276-0012,26,S/. 921.65,10/12/2024,23/12/2024,403d3f6f-2b6d-431b-9327-79f1f677a252
TECNICO  ADMINISTRATIVO,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,276-0012,5,S/. 970.75,10/12/2024,23/12/2024,7efd660e-35d2-40c6-b19f-2416f729548e
GESTOR DE DESARROLLO SOCIAL,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-292,1,"S/. 3,000.00",16/12/2024,30/12/2024,9715ae77-b8c8-4255-b894-c1fd3594ebab
SECRETARIO (A) DE GESTIÓN PEDAGÓGICA,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,090.00",20/12/2024,03/01/2025,95663232-4d4f-48f8-92cc-54433f57596e
ASISTENTE DE CONTROL INTERNO,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,150.00",20/12/2024,03/01/2025,e996911d-2273-41ef-886a-9138c7fbf452
