position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,LA LIBERTAD - PATAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1305,1305,"S/. 3,014.19",20/12/2024,03/01/2025,5af27505-2229-459d-9d7a-db3c4115441a
NOTIFICADOR,SERV.DE ADMINISTRACION TRIBUTARIA-TRUJIL,LA LIBERTAD - TRUJILLO,728-3,2,"S/. 1,025.00",19/12/2024,02/01/2025,40170665-0c38-4d06-9797-d77b497acc85
JEFE DE LA SUBGERENCIA DE  RENTAS,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-033,1,"S/. 2,500.00",17/12/2024,31/12/2024,5d016c98-3cf3-4ce5-b1d7-4d44f0157fa1
"RESPONSABLE PARA LA  SUBGERENCIA DE TURISMO, DESARROLLO EMPRESARIAL Y COOPERACIÓN TÉCNICA",MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-032,1,"S/. 2,000.00",17/12/2024,31/12/2024,1f16dc67-63ff-4c51-b2ef-49aef9e828a8
RESPONSABLE PARA LA  SUBGERENCIA DE PROGRAMAS SOCIALES,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-031,1,"S/. 1,500.00",17/12/2024,31/12/2024,45c2c293-51a7-4677-8022-a505c9cc9bca
JEFE DE LA OFICINA GENERAL  DE PLANEAMIENTO Y PRESUPUESTO,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,1,"S/. 3,000.00",17/12/2024,31/12/2024,6fc7dcdc-4883-4ebb-bc6f-d3cbbea5bbc1
JEFE PARA UNIDAD DE  ESTUDIOS Y PROYECTOS,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-034,1,"S/. 2,800.00",17/12/2024,31/12/2024,46d30c4a-c106-4e9f-a74b-50f804b549c4
JEFE DE LA OFICINA DE  PROGRAMACIÓN MULTIANUAL DE INVERSIONES - OPMI,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-035,1,"S/. 2,800.00",17/12/2024,31/12/2024,f35849de-0a53-4943-bf9d-b6f8e09fb963
RESPONSABLE PARA LA OFICINA DE TRAMITE DOCUMENTARIO,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-030,1,"S/. 1,500.00",17/12/2024,31/12/2024,7328c4c5-5242-46ee-9af3-f822a09d7ea7
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,LA LIBERTAD - ASCOPE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-074,1,"S/. 2,972.00",17/12/2024,31/12/2024,a583b86a-5640-48a6-be1c-ac9640919771
"RESPONSABLE PARA LA SUBGERENCIA DE SALUD, CULTURA, DEPORTE Y EDUCACIÓN",MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 1,400.00",17/12/2024,31/12/2024,03e0b982-6057-4206-abf2-c26631696be6
ADMINISTRADOR,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-290,1,"S/. 4,000.00",16/12/2024,30/12/2024,25fb64df-3e18-4219-a1b1-af63daaa37bc
TECNICO ELECTRICISTA DE TRANSMISIÓN,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTEMEDIO SOCIEDAD ANONIMA - HIDRANDINA,LA LIBERTAD - TRUJILLO,728-2,1,"S/. 4,000.00",16/12/2024,30/12/2024,71ed5e39-c0a2-46c9-9cd5-d3bec7c2ebbc
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL SANTIAGO DE CHUCO,LA LIBERTAD - CACHICADAN,276-07,1,"S/. 2,321.65",16/12/2024,30/12/2024,581adf46-1e0f-42e6-b725-75bfbdaea7f9
TRABAJADOR DE SERVICIO.,UNIDAD DE GESTION EDUCATIVA LOCAL SANTIAGO DE CHUCO,LA LIBERTAD - MOLLEBAMBA,276-08,1,"S/. 2,321.65",16/12/2024,30/12/2024,e5b398bc-533e-43ec-9b99-7e7cbdc02e39
ANALISTA DE INVESTIGACIÓN Y PROYECTOS TIC,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTEMEDIO SOCIEDAD ANONIMA - HIDRANDINA,LA LIBERTAD - TRUJILLO,728-1,1,"S/. 3,500.00",16/12/2024,30/12/2024,5801e26e-de2e-4d2c-afa8-227b171e68ef
MEDICO ESPECIALISTA,INSTITUTO REGIONAL DE OFTALMOLOGIA,LA LIBERTAD - TRUJILLO,276-001,1,"S/. 6,630.18",13/12/2024,27/12/2024,ad8df857-7978-497c-9031-2a809db744f8
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL SANTIAGO DE CHUCO,LA LIBERTAD - QUIRUVILCA,276-06,1,"S/. 2,321.65",13/12/2024,27/12/2024,789caf5e-fd3d-461f-b0ba-19fac9281fad
PERSONAL DE APOYO PARA LA UNIDAD DE ALMACÉN,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-024,1,"S/. 1,400.00",12/12/2024,26/12/2024,7115ca7c-3bd4-4d4b-b9d8-151b4b198bbc
PERSONAL DE APOYO PARA LA GERENCIA DE DESARROLLO SOCIAL,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-025,1,"S/. 1,400.00",12/12/2024,26/12/2024,94c7f970-d41a-4b02-adb3-e410884ca79c
JEFE DE OFICINA DE GESTIÓN DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 3,000.00",12/12/2024,26/12/2024,ed33ed4b-7a84-4c32-a8cf-99a1654f2434
JEFE DE LA UNIDAD DE REGISTRO CIVIL,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-026,1,"S/. 2,500.00",12/12/2024,26/12/2024,3a2ab04b-67aa-41d8-ab67-ee9d827c89b4
JEFE DE LA OFICINA DE TESORERÍA,MUNICIPALIDAD DISTRITAL DE SIMBAL,LA LIBERTAD - SIMBAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-027,1,"S/. 2,400.00",12/12/2024,26/12/2024,6b75c378-3fb7-445c-9481-1e5ecc875afb
ASISTENTE JUDICIAL,PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-073,1,"S/. 2,572.00",12/12/2024,26/12/2024,67e75a24-6e82-4274-8814-3ac5e59bc036
JEFE DE LOGÍSTICA,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTEMEDIO SOCIEDAD ANONIMA - HIDRANDINA,LA LIBERTAD - TRUJILLO,728-3,1,"S/. 10,000.00",12/12/2024,26/12/2024,4b1cd6d9-083a-4cc8-bfdb-baaed1873b02
JEFE DE INGENIERIA Y ANALISIS,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTEMEDIO SOCIEDAD ANONIMA - HIDRANDINA,LA LIBERTAD - TRUJILLO,728-4,1,"S/. 8,012.00",12/12/2024,26/12/2024,034cbea0-610a-4eb2-8fa6-03e83f133520
SECRETARIO (A) DE GESTIÓN PEDAGÓGICA,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,090.00",20/12/2024,03/01/2025,ac996065-cedd-4584-9b41-4a09b1c5d3eb
SECRETARIO (A) DE GESTIÓN INSTITUCIONAL,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 1,914.19",20/12/2024,03/01/2025,4bb451c0-f7ce-4958-95d5-4b7602e0f93f
TRABAJADOR DE SERVICIO - AE,UNIDAD EJECUTORA 303 EDUCACION DOS DE MAYO,HUANUCO - LA UNION,276-002,1,"S/. 1,020.75",20/12/2024,03/01/2025,f8ee7123-e41e-47de-b213-43846d945f3d
ASISTENTE DE BIENESTAR SOCIAL Y ESCALAFON,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,099.19",20/12/2024,03/01/2025,23b66eb0-d92c-4d88-8415-c6f5080b5ad7
ASISTENTE DE CONTROL INTERNO,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,150.00",20/12/2024,03/01/2025,42ce7f56-4b3b-448a-995a-3091f8a36bb5
ASISTENTE DE RACIONALIZACIÓN Y PLANIFICACIÓN,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,200.00",20/12/2024,03/01/2025,e7eaafb1-ff75-4da7-bd90-119765af7a37
ASISTENTE DE RECURSOS HUMANOS,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,200.00",20/12/2024,03/01/2025,ea27588c-cf9f-4ac6-ac9f-935afa65584b
ASISTENTE EN PATRIMONIO,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,000.00",20/12/2024,03/01/2025,7f0de135-21d0-4d7d-9006-c9fbb8beca22
ESPECIALISTA EN INFRAESTRUCTURA,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,900.00",20/12/2024,03/01/2025,15d82360-6a29-4eb2-821a-55897c22db01
ESPECIALISTA EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,714.19",20/12/2024,03/01/2025,e97ff8df-702d-411e-a02a-5e875a816a41
ESPECIALISTA EN ABASTECIMIENTO,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,864.19",20/12/2024,03/01/2025,298e10c2-dad6-47d6-873a-07a36ff39959
ESPECIALISTA EN COMPUTO E INFORMÁTICA,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,500.00",20/12/2024,03/01/2025,ced95e98-e66a-4d83-a57b-61d5c85aa9b1
ESPECIALISTA EN NEXUS Y AIRSHP,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,514.19",20/12/2024,03/01/2025,a435ef67-46b1-4032-baba-f0788c3f428d
MESA DE PARTES,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,050.00",20/12/2024,03/01/2025,10acd4af-2963-4962-b8c0-4ce7ed8dc881
SECRETARIO (A) DE GESTIÓN ADMINISTRATIVA,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 2,014.19",20/12/2024,03/01/2025,ef924ca2-7c5e-43aa-a38c-eb27dad63b04
TÉCNICO ADMINISTRATIVO EN SIAGIE Y ESTADÍSTICA,UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 1,760.00",20/12/2024,03/01/2025,a346f902-0c51-41b7-bf77-05dd087ee0be
SUB GERENCIA DE TESORERIA,MUNICIPALIDAD DISTRITAL DE MARIAS,HUANUCO - MARIAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,350.00",16/12/2024,30/12/2024,29aed3ad-e3f1-4a72-b28d-b9ad5de9acc3
SUB GERENCIA DE LOGISTICA Y CONTROL PATRIMONIAL,MUNICIPALIDAD DISTRITAL DE MARIAS,HUANUCO - MARIAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,350.00",16/12/2024,30/12/2024,111e5b96-3be7-4bd4-8bf1-762084177754
COORDINADOR (A),UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,HUANUCO - RUPA-RUPA,276-33,1,"S/. 1,270.00",13/12/2024,27/12/2024,caf85946-0938-48f7-9e45-ca72628fa228
PROFESIONAL III,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,HUANUCO - RUPA-RUPA,276-36,1,"S/. 1,270.00",13/12/2024,27/12/2024,825e278c-ecc8-4792-a55b-0797fcdee36c
TÉCNICO II,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,HUANUCO - RUPA-RUPA,276-31,1,"S/. 1,147.00",13/12/2024,27/12/2024,8864e124-a8d9-45f8-bbc1-6c3ebcddea2e
DIRECTOR/A REGIONAL IIAP HUÁNUCO.,INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA,HUANUCO - CASTILLO GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-55,1,"S/. 7,186.19",13/12/2024,27/12/2024,b7fe64e8-5705-4926-9879-aeed2a13573f
JEFE DE LA UNIDAD DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE SAN RAFAEL,HUANUCO - SAN RAFAEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,600.00",12/12/2024,26/12/2024,b9b448be-1433-4f75-bae7-f33661bff3b6
SUBGERENTE  DE DESARROLLO ECONOMICO PRODUCTIVO,MUNICIPALIDAD DISTRITAL DE SAN RAFAEL,HUANUCO - SAN RAFAEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,700.00",12/12/2024,26/12/2024,01e886fe-4a79-4d15-adac-10a2364f882e
SUBGERENTE  DE DESARROLLO SOCIAL Y SERVICIOS COMUNALES,MUNICIPALIDAD DISTRITAL DE SAN RAFAEL,HUANUCO - SAN RAFAEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,700.00",12/12/2024,26/12/2024,a54bc8d6-8e34-4950-8c5d-fc4b134d8f34
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-046,1,"S/. 2,972.00",12/12/2024,26/12/2024,7a1ad2ea-8faa-4b06-a438-432ec67e7386
ENFERMERIA( O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,31b71035-4bc8-421f-92df-85d2e2a25bbd
ENFERMERIA( O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,1b57dda5-979e-4246-ad21-28993cafa3c3
ENFERMERIA( O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,54e7f4be-9553-4321-a9e1-8162669c0f40
ENFERMERIA( O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,814.19",12/12/2024,26/12/2024,eb47a39b-b1b7-4b2e-b9fb-e82f521f587c
ENFERMERIA( O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,b70db4f1-3dae-486c-a915-94adad92d519
ENFERMERIA( O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,3ec48817-206f-42c3-a92a-4718e5933d4b
ENFERMERIA( O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,1e84bcb3-33a0-4ff2-a246-2930df7cefec
ENFERMERIA( O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,b19ffd78-5e64-4e49-9fa2-16c33ac764c2
ENFERMERIA(O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,818defca-1371-430f-be82-1a12c1054114
ENFERMERIA(O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,7befdb3c-d4a1-4354-bf67-cc2fa9c56ba8
MEDICO CIRUJANO,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 6,564.19",12/12/2024,26/12/2024,e1a1f3a2-b5a9-4be4-9511-fab3704a9f61
MEDICO VETERINARIO,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,314.19",12/12/2024,26/12/2024,69825df0-06dd-4773-b977-a64a90e23ca8
OBSTETRA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,314.19",12/12/2024,26/12/2024,bca42112-44b1-4379-8bc6-098d0fde2d7f
OBSTETRA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,314.19",12/12/2024,26/12/2024,574b43c4-f382-43c9-beb4-f7ec6d94f66e
OBSTETRA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,114.19",12/12/2024,26/12/2024,4cdc577e-f1e3-4e1b-b093-e9eb5e6ef74e
OBSTETRA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,e7eca9f3-c48b-40bd-9aef-4629d59ac858
ODONTOLOGO,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,310c0852-6fdb-4e93-8610-ae7a875bfb8c
PERSONAL DE VIGILANCIA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,414.19",12/12/2024,26/12/2024,251aecf6-791e-4e18-bfce-b77baf303510
PILOTO DE AMBULANCIA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,914.19",12/12/2024,26/12/2024,364c969f-6c56-409a-9260-d405d7d877b1
PSICOLOGA(O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,414.19",12/12/2024,26/12/2024,4d04a489-5f48-47b5-a59d-6f1594df320f
PSICOLOGA(O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,614.19",12/12/2024,26/12/2024,df50000f-68a8-4784-b191-45b180deb8d3
PSICOLOGA(O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,614.19",12/12/2024,26/12/2024,fc95647c-1035-4070-bb22-b90045cfd78e
QUIMICO FARMACEUTICO,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,614.19",12/12/2024,26/12/2024,94d9e153-a20f-4ac5-a51c-88c7c3a1118d
QUIMICO FARMACEUTICO,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,414.19",12/12/2024,26/12/2024,44322570-0324-49ab-a00d-7ceafb933ce3
SECRETARIA EJECUTIVA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,514.19",12/12/2024,26/12/2024,8fd54d5e-258a-4a98-9bbb-60dcab8a1756
TECNICO ADMINISTRATIVO,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,114.19",12/12/2024,26/12/2024,4a9e833f-45c3-4c28-aeed-1ca107f0bc92
TECNICO ADMINISTRATIVO- I,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,114.19",12/12/2024,26/12/2024,3324cd7c-23b0-4cbb-8952-1410f5eccccc
TECNICO EN COMPUTACION,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,514.19",12/12/2024,26/12/2024,c36ebcb1-02a1-49e7-ad52-3cbde88a7af0
TECNICO EN ENFERMERIA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,914.19",12/12/2024,26/12/2024,1fe2bb61-6d1a-4437-b632-d3210370c8f2
TECNICO EN FARMACIA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,914.19",12/12/2024,26/12/2024,e716a0bf-ba76-4478-915b-934a4fa75cb8
TECNICO ENFERMERIA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,914.19",12/12/2024,26/12/2024,8091d6db-b251-422f-a243-9aea3d71c01f
TECNICO ENFERMERIA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,914.19",12/12/2024,26/12/2024,c8bfd5c2-6158-41a3-b8c9-f0d6a7fc7114
TECNICO ENFERMERIA,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,914.19",12/12/2024,26/12/2024,e97380f8-91e0-4c70-a0b0-4e00fdb682c4
TERAPISTA I,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,414.19",12/12/2024,26/12/2024,5b39d321-122b-4e1c-af28-782170d4e112
AUXILIAR ADMINISTRATIVO -1,UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - PUERTO INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,414.19",12/12/2024,26/12/2024,7ff56a68-876a-4907-85b7-959794fff15c
ENFERMERIA(O),UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - HONORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,014.19",12/12/2024,26/12/2024,a2717c82-21f1-4432-9cf2-12c8e22427bf
