position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
SUB DIRECCION,HOSPITAL SANTA ROSA,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,6,"S/. 9,000.00",21/11/2024,04/12/2024,2fe42056-45f4-4134-a971-dd9c9e65d1d4
SUB DIRECCION,HOSPITAL SANTA ROSA,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 4,000.00",21/11/2024,04/12/2024,92b500cd-baf4-4512-92c9-66138bd88727
DEPARTAMENTO DE ENFERMERIA,HOSPITAL SANTA ROSA,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 2,900.00",21/11/2024,04/12/2024,934323d8-4072-4eb9-a158-0eb0ad0d2bc0
DEPARTAMENTO DE ENFERMERIA,HOSPITAL SANTA ROSA,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 5,500.00",21/11/2024,04/12/2024,ff22a171-fc91-4dc1-a337-77f03f256b07
DEPARTAMENTO DE ENFERMERIA,HOSPITAL SANTA ROSA,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 5,000.00",21/11/2024,04/12/2024,71fc5726-f72e-453a-8772-fc2f710740bf
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD TRANSITORIA) DE UN/A (01) PROMOTOR/A PARA CEM HUEPETUHE – MADRE DE DIOS,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,MADRE DE DIOS - HUEPETUHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-591,1,"S/. 4,000.00",19/11/2024,02/12/2024,e2666c66-9980-4fdf-bb26-d831e5e5c3ce
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO (NECESIDAD TRANSITORIA) DE UN/A (01) ABOGADO PARA CEM HUEPETUHE - MADRE DE DIOS,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,MADRE DE DIOS - HUEPETUHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-574,1,"S/. 4,000.00",19/11/2024,02/12/2024,55800777-7c2d-4240-8317-262c056d3fef
CHOFER,DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES DEL GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,276-1,1,"S/. 2,209.00",15/11/2024,28/11/2024,51ea4832-3ee8-41d7-a0bf-4be43c4e6633
ASISTENTE CONTABLE,DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES DEL GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,276-01,1,"S/. 2,209.00",15/11/2024,28/11/2024,5c32f29c-516b-45ca-8077-36747c1bb780
ESPECIALISTA EN GESTIÓN DE RIESGO DE DESASTRES,INSTITUTO NACIONAL DE DEFENSA CIVIL,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-324,1,"S/. 4,500.00",15/11/2024,28/11/2024,6f47996d-f071-45c3-a8ca-a0a4459ec11f
UN/A (01) ANALISTA ADMINISTRATIVO - TECNICO II,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE - OSINFOR,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-058,1,"S/. 4,000.00",13/11/2024,26/11/2024,6a8fa7b3-4f42-41bb-a744-3ab5a49a9c6a
"RESGUARDO, CUSTODIA Y VIGILANCIA",PODER JUDICIAL,PASCO - YANACANCHA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-024,1,"S/. 1,300.00",21/11/2024,04/12/2024,1334ae61-ff6f-4b29-85ae-808c38598730
PROFESIONAL MÉDICO DE EVALUACIÓN DE LAS PRESTACIONES,SEGURO INTEGRAL DE SALUD,PASCO - YANACANCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-115,1,"S/. 8,000.00",21/11/2024,04/12/2024,89ea63ab-2462-44f2-a335-b3a151a5c073
ESPECIALISTA EDUCATIVO,PROGRAMA NACIONAL DE ALIMENTACIÓN ESCOLAR QALI WARMA,PASCO - YANACANCHA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-266,1,"S/. 3,200.00",21/11/2024,04/12/2024,460b510d-a22c-47f8-9a38-5a93329aeba8
JEFE DE LA UNIDAD DE LOGISTICA,MUNICIPALIDAD DISTRITAL STA ANA DE TUSI,PASCO - SANTA ANA DE TUSI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,414.19",14/11/2024,27/11/2024,7142e474-0235-4840-bcb3-39214c63ecca
"JEFE DE LA DIVISION DE  ESTUDIOS, PROYECTOS Y OBRAS",MUNICIPALIDAD DISTRITAL STA ANA DE TUSI,PASCO - SANTA ANA DE TUSI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,914.19",14/11/2024,27/11/2024,a17d1f92-e825-4777-8dc9-c3d3a9c9ff99
JEFE DE DEMUNA,MUNICIPALIDAD DISTRITAL STA ANA DE TUSI,PASCO - SANTA ANA DE TUSI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,014.19",14/11/2024,27/11/2024,ff682aa6-90d9-4818-b783-b84d6100f3a3
JEFE DE OMAPED,MUNICIPALIDAD DISTRITAL STA ANA DE TUSI,PASCO - SANTA ANA DE TUSI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,014.19",14/11/2024,27/11/2024,386398b9-f261-4f18-841c-2e1f37a02e94
JEFE DE UNIDAD DE MAQUINARIAS Y TRANSPORTE,MUNICIPALIDAD DISTRITAL STA ANA DE TUSI,PASCO - SANTA ANA DE TUSI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,414.19",14/11/2024,27/11/2024,148031da-b34c-4757-b571-87ebca3ddf18
SECRETARIA GENERAL,MUNICIPALIDAD DISTRITAL STA ANA DE TUSI,PASCO - SANTA ANA DE TUSI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,414.19",14/11/2024,27/11/2024,39d5f69f-c74d-4873-b44b-9d7415137267
JEFE DE LA OFICINA DE ADMINISTRACION TRIBUTARIA,MUNICIPALIDAD DISTRITAL STA ANA DE TUSI,PASCO - SANTA ANA DE TUSI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,514.19",14/11/2024,27/11/2024,8ddcb7f3-fde8-4b5f-b474-be4cd2727daf
TECNICO ADMINISTRATIVO I (AREA DE PLANILLAS Y AIRHSP),UNIDAD DE GESTION EDUCATIVA LOCAL CARAVELÍ,AREQUIPA - ATICO,276-08,1,"S/. 2,370.75",26/11/2024,10/12/2024,10dad9f9-0066-4d7b-ad5a-0787c90ad615
TECNICO ADMINISTRATIVO  I (RECURSOS HUMANOS),UNIDAD DE GESTION EDUCATIVA LOCAL CARAVELÍ,AREQUIPA - ATICO,276-08,1,"S/. 2,370.75",26/11/2024,10/12/2024,95fe0529-9189-41b5-8e58-e2940fb1a289
SECRETARIA I,UNIDAD DE GESTION EDUCATIVA LOCAL CARAVELÍ,AREQUIPA - ATICO,276-08,1,"S/. 2,370.75",26/11/2024,10/12/2024,67cdfce0-e516-4cef-861e-163ac97e0d52
ASISTENTE DE SERVICIO EN EDUCACIÓN Y CULTURA,UNIDAD DE GESTION EDUCATIVA LOCAL CARAVELÍ,AREQUIPA - ATICO,276-08,1,"S/. 2,529.65",26/11/2024,10/12/2024,cba8912f-f666-4fc2-90b3-4b67dd5fe4c7
"""CHOFER DE LA OFICINA DESCONCENTRADA DE SERVICIOS (ODS) AREQUIPA""",SUPERINTENDENCIA NAC.SERV.DE SANEAMIENTO,AREQUIPA - AREQUIPA,D.LEG 1057 - INDETERMINADO-298,1,"S/. 2,500.00",26/11/2024,10/12/2024,450d3a50-84b5-4e22-b7a8-2b6bf8df2ff2
AUXILIAR ASISTENCIAL,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",26/11/2024,10/12/2024,b0dd8cde-db8f-4716-b6c8-ef727945ecba
DIRECTOR ADJUNTO,MINISTERIO DE CULTURA,AREQUIPA - CAYMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-257,1,"S/. 5,214.19",26/11/2024,10/12/2024,75cba572-9396-4bc6-b3be-56c0de1c918a
ARQUITECTO/A,MINISTERIO DE CULTURA,AREQUIPA - CAYMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-258,1,"S/. 2,514.19",26/11/2024,10/12/2024,dbc5580d-6e59-455e-8293-b266d220fd38
TECNICO EN FARMACIA,GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL III REGIONAL-HONORIO DELGADO,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,800.00",26/11/2024,10/12/2024,69cdf054-ed95-48a0-b66c-5f19f54a9fae
JEFE TÉCNICO DE PEAJE III - UNIDAD DE PEAJE ÁTICO,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL -,AREQUIPA - ATICO,728-017,1,"S/. 2,320.00",25/11/2024,06/12/2024,f9407f39-86c7-4d46-96e4-eec1abbbaeec
COBRADOR DE PEAJE III - UNIDAD DE PEAJE ÁTICO,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL -,AREQUIPA - ATICO,728-018,1,"S/. 1,044.00",25/11/2024,06/12/2024,df8076db-bedc-4ebf-81d1-26f29673962b
TRABAJADOR DE SERVICIO III,UNIDAD DE GESTION EDUCATIVA LOCAL CARAVELÍ,AREQUIPA - ATICO,276-07,1,"S/. 2,321.65",25/11/2024,06/12/2024,bd856d15-16d2-4527-a983-a4691d17b1c0
TRABAJADOR DE SERVICIO II,UNIDAD DE GESTION EDUCATIVA LOCAL CARAVELÍ,AREQUIPA - ATICO,276-07,10,"S/. 2,321.65",25/11/2024,06/12/2024,44123f80-f4f3-4a51-9f5e-d92a38025543
SECRETARIA I,UNIDAD DE GESTION EDUCATIVA LOCAL CARAVELÍ,AREQUIPA - ATICO,276-07,1,"S/. 2,390.75",25/11/2024,06/12/2024,0156ea01-eb4c-456b-b682-8827b4bc589b
TOPOGRAFO,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-329,1,"S/. 3,000.00",25/11/2024,06/12/2024,efc4db8f-b149-47dd-9d87-0969512800ef
TÉCNICO ADMINISTRATIVO,FUERZA AEREA DEL PERU,AREQUIPA - LA JOYA,276-02,1,"S/. 2,892.30",21/11/2024,04/12/2024,0a01282b-bc1b-4804-ad3d-f257f842737c
ESPECIALISTA DE CONVIVENCIA ESCOLAR DE LA UGEL LA UNIÓN,UGEL LA UNIÓN,AREQUIPA - COTAHUASI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0011,1,"S/. 3,614.19",21/11/2024,04/12/2024,ac54810f-dfd6-4c89-a484-049399cef2a1
ESPECIALISTA EN RECURSOS HUMANOS,"CENTRO DE EXPORTACION, TRANSFORMACION, INDUSTRIA, COMERCIALIZACION Y SERVICIOS CETICOS MATARANI",AREQUIPA - ISLAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",21/11/2024,04/12/2024,d6564ff8-22fd-4e5a-b681-b7972a6b1554
ANALISTA EN LOGISTICA Y CONTROL PATRIMONIAL,"CENTRO DE EXPORTACION, TRANSFORMACION, INDUSTRIA, COMERCIALIZACION Y SERVICIOS CETICOS MATARANI",AREQUIPA - ISLAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",21/11/2024,04/12/2024,b1c03fe6-875f-400c-acb0-410c3832a6c4
ANALISTA LEGAL,DEFENSORIA DEL PUEBLO,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-195,1,"S/. 3,500.00",21/11/2024,04/12/2024,7ed19c69-de83-42e7-9443-6656b804dc5b
CHOFER DE VEHÍCULOS MAYORES,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,AREQUIPA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-031,1,"S/. 1,500.00",21/11/2024,04/12/2024,082ef68a-64d8-4901-bc03-3952cb74620d
SERENO CHOFER,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,AREQUIPA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-033,3,"S/. 1,200.00",21/11/2024,04/12/2024,264de489-70ab-4303-9045-0ec699f09304
PROMOTOR DE SEGURIDAD CIUDADANA,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,AREQUIPA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-035,4,"S/. 1,100.00",21/11/2024,04/12/2024,5b4f44c1-b2f8-4daf-93db-c9cbc1041f77
PERSONAL DE MANTENIMIENTO DE AREAS VERDES Y LIMPIEZA PÚBLICA,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,AREQUIPA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-030,6,"S/. 1,100.00",21/11/2024,04/12/2024,636c1b22-c57c-4ae1-8969-dc459e53fc30
JEFE DE GRUPO,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,AREQUIPA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-032,1,"S/. 1,500.00",21/11/2024,04/12/2024,798ef6f5-767b-446d-a162-cd5a9c0cace9
SERENO I,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,AREQUIPA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-034,3,"S/. 1,100.00",21/11/2024,04/12/2024,552b843e-6432-4354-9b25-c3c60948e027
TRABAJADOR DE SERVICIO III,UGEL CAMANÁ,AREQUIPA - SAMUEL PASTOR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0022,1,"S/. 1,264.19",20/11/2024,03/12/2024,9761bbdc-9ea3-459f-89c4-5b8229a01a58
INSPECTOR MUNICIPAL,MUNICIPALIDAD DISTRITAL DE PAUCARPATA,AREQUIPA - PAUCARPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,2,"S/. 1,500.00",20/11/2024,03/12/2024,2037f97a-baa5-4a8e-b40d-1da8dd3544b7
COORDINADOR DE LA SUB GERENCIA DE VASO DE LECHE,MUNICIPALIDAD DISTRITAL DE PAUCARPATA,AREQUIPA - PAUCARPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,500.00",20/11/2024,03/12/2024,46d683c6-8acd-40a2-87b2-050c83ce30d8
"COORDINADOR DE LA SUB GERENCIA DE BIENESTAR, EDUCACION, CULTURA, DEPORTE Y TURISMO",MUNICIPALIDAD DISTRITAL DE PAUCARPATA,AREQUIPA - PAUCARPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,500.00",20/11/2024,03/12/2024,2f880e52-5c1c-41ac-a4e4-340018d56f64
ANALISTA TRIBUTARIO DE TESORERIA,GERENCIA REGIONAL DE EDUCACIÓN,AREQUIPA - YANAHUARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-20,1,S/. 001.00,20/11/2024,03/12/2024,a0373276-b252-4082-ba85-f377875cdbb1
TECNICO ADMINISTRATIVO - SECRETARIA GENERAL,GERENCIA REGIONAL DE EDUCACIÓN,AREQUIPA - YANAHUARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,S/. 001.00,20/11/2024,03/12/2024,d1049adc-e11d-4d9e-8c9e-bbc27680eac7
TECNICO ADMINISTRATIVO - ALMACEN,GERENCIA REGIONAL DE EDUCACIÓN,AREQUIPA - YANAHUARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,S/. 001.00,20/11/2024,03/12/2024,af7d3315-98c7-4dab-90eb-ea32e318d974
PERSONAL DE MANTENIMIENTO,GERENCIA REGIONAL DE EDUCACIÓN,AREQUIPA - YANAHUARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-19,1,S/. 001.00,20/11/2024,03/12/2024,8e3ec91d-d648-4a0f-b4b6-f28936a48a56
TECNICO ADMINISTRATIVO DE TESORERIA,GERENCIA REGIONAL DE EDUCACIÓN,AREQUIPA - YANAHUARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-21,1,S/. 001.00,20/11/2024,03/12/2024,2dad1644-47c0-4e5f-b493-b96a778cffb0
TÉCNICO EN ABOGACÍA II,MINISTERIO PUBLICO GERENCIA ADMINISTRATIVA DE AREQUIPA,AREQUIPA - CHUQUIBAMBA,276-004,1,"S/. 2,217.00",19/11/2024,02/12/2024,cfa03aaf-b65f-425f-bd24-855668a7d2a5
TÉCNICO ADMINISTRATIVO I,MINISTERIO PUBLICO GERENCIA ADMINISTRATIVA DE AREQUIPA,AREQUIPA - AREQUIPA,276-004,1,"S/. 2,209.00",19/11/2024,02/12/2024,2c691c70-8f65-4446-917d-2ffe4988f9a7
TÉCNICO ADMINISTRATIVO,FUERZA AEREA DEL PERU,AREQUIPA - LA JOYA,276-02,1,"S/. 2,892.30",19/11/2024,02/12/2024,b4e25385-b9ef-40fc-b982-537074344eb0
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO GERENCIA ADMINISTRATIVA DE AREQUIPA,AREQUIPA - CAMANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-78,1,"S/. 3,314.19",19/11/2024,02/12/2024,b38bc749-e6b6-41c0-962c-51e8a02f1d17
ANALISTA,MINISTERIO PUBLICO GERENCIA ADMINISTRATIVA DE AREQUIPA,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-78,1,"S/. 2,714.19",19/11/2024,02/12/2024,b8c8692c-4fb2-48e3-92bd-de170feb7161
UN/A (01) CUIDADORA DE NIÑOS/AS PARA HOGAR REFUGIO TEMPORAL PAUCARPATA - AREQUIPA,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,AREQUIPA - PAUCARPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-586,1,"S/. 2,500.00",19/11/2024,02/12/2024,53a8456c-b55c-4d4c-9796-1f1de9072996
ABOGADO,MINISTERIO PUBLICO GERENCIA ADMINISTRATIVA DE AREQUIPA,AREQUIPA - MOLLENDO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-78,1,"S/. 2,614.19",19/11/2024,02/12/2024,a623a623-900c-493a-a175-6e1ad3838e62
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO GERENCIA ADMINISTRATIVA DE AREQUIPA,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-78,1,"S/. 1,914.19",19/11/2024,02/12/2024,3679e331-8d60-4fa6-8f6d-9fa3a6c74c62
PERSONAL DE VIGILANCIA,UGEL CAMANÁ,AREQUIPA - SAMUEL PASTOR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0021,1,"S/. 1,264.19",19/11/2024,02/12/2024,d271f97d-b180-41bb-b9d7-3bb272782ca8
AUXILIAR DE LABORATORIO,UNIDAD EJECUTORA : UGEL CONDESUYOS,AREQUIPA - CHUQUIBAMBA,276-001,1,"S/. 2,136.00",18/11/2024,29/11/2024,342b8912-5ec6-4d7a-8fd9-c3f7bfcc298c
CHOFER,INTENDENCIA NACIONAL DE BOMBEROS DEL PERU O INBP,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-121,1,"S/. 3,214.19",18/11/2024,29/11/2024,313ac0e9-8113-4e3e-924e-6cd0ec42fa56
TECNICO EN SEGURIDAD I,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,192.00",18/11/2024,29/11/2024,c85c9ec1-7aef-4174-bd78-3b604a9d4120
TECNICO ADMINISTRATIVO I,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,193.00",18/11/2024,29/11/2024,0b0053ed-3eba-4f8a-ac32-e54f351cf1b1
MECANICO III,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,193.00",18/11/2024,29/11/2024,87bbe17e-5f3b-4a67-b01d-0696fe845379
MECANICO III,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,192.00",18/11/2024,29/11/2024,b2ce03c8-48d0-4a6f-8fc7-a329c906ef1d
CHOFER II,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,193.00",18/11/2024,29/11/2024,ae5d8e7f-b144-4bb8-8dca-f049005ef964
CHOFER II,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,192.00",18/11/2024,29/11/2024,fefb6108-94ea-4569-bc14-a65319866992
CHOFER II,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,195.00",18/11/2024,29/11/2024,eb26b28b-f506-4d09-a046-8ba034a30369
ARTESANO II,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,193.00",18/11/2024,29/11/2024,7d7dea6b-fa78-401a-9b60-cbfc076716d7
ARTESANO II,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,192.00",18/11/2024,29/11/2024,e3fa1f00-f016-4cca-8ba7-57f613c900ad
DEFENSOR PÚBLICO EN EL NUEVO CÓDIGO PROCESAL PENAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,AREQUIPA - CHALA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-949,1,"S/. 5,114.19",18/11/2024,29/11/2024,c649a009-2fee-48bd-ae93-0be4e123b089
NOTIFICADOR,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-338,1,"S/. 2,500.00",18/11/2024,29/11/2024,cf3b55ac-c1e5-4659-b583-d959d3021089
CHOFER,INTENDENCIA NACIONAL DE BOMBEROS DEL PERU O INBP,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-122,1,"S/. 3,214.19",18/11/2024,29/11/2024,d00fec28-0290-40da-b724-e0b3568800e4
TRABAJADOR DE SERVICIO II,GERENCIA REGIONAL TRANSPORTES Y COMUNICACIONES,AREQUIPA - PAUCARPATA,276-003,1,"S/. 2,192.00",18/11/2024,29/11/2024,934e5598-6e0d-4f35-891c-56e168c7a0d0
POLICIA MUNICIPAL,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,AREQUIPA - AREQUIPA,728-003,20,"S/. 1,500.00",15/11/2024,28/11/2024,5c46b59e-c25f-4b8c-9eac-ee800a527d21
OBRERO DE PARQUES Y JARDINES,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,AREQUIPA - AREQUIPA,728-003,34,"S/. 1,500.00",15/11/2024,28/11/2024,6601d1c0-f847-4eb2-b521-780a5492e07e
OBRERO DE LIMPIEZA PUBLICA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,AREQUIPA - AREQUIPA,728-003,17,"S/. 1,500.00",15/11/2024,28/11/2024,527e4dce-6b8f-4565-a0dc-353e646110ee
AYUDANTE DE COMPACTADORA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,AREQUIPA - AREQUIPA,728-003,10,"S/. 1,500.00",15/11/2024,28/11/2024,39159f66-63a3-4951-948d-c0d4ad88dabd
ESPECIALISTA EN SEGURIDAD CIUDADANA,MUNICIPALIDAD DISTRITAL DE YURA,AREQUIPA - YURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 2,250.00",15/11/2024,28/11/2024,3038af73-97c0-4a28-bcd8-b7a793bdf122
ENCARGADA DE TESORERIA,MUNICIPALIDAD DISTRITAL DE CHOCO,AREQUIPA - CHOCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",15/11/2024,28/11/2024,25f530ac-e8bd-4cf3-901a-ff9839433dc7
ASISTENTE ADMINISTRATIVO,INSTITUTO NACIONAL DE DEFENSA CIVIL,AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-334,1,"S/. 2,500.00",15/11/2024,28/11/2024,c5711ff6-985d-4df0-980c-854aaf401ffe
SERENOS CONDUCTORES (CAMIONETA – MOTO),MUNICIPALIDAD DISTRITAL DE YURA,AREQUIPA - YURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,10,"S/. 1,300.00",15/11/2024,28/11/2024,4fcf745c-8d80-49ca-947b-a440106b820e
TRABAJADORA SOCIAL,GOBIERNO REGIONAL DE AREQUIPA- SALUD APLAO,AREQUIPA - APLAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,239.00",15/11/2024,28/11/2024,28a81ce1-d175-4898-b6e8-88baf53a016f
PILOTO DE AMBULANCIA,GERENCIA REGIONAL DE SALUD DEL GOBIERNO REGIONAL DE AREQUIPA,AREQUIPA - MOLLENDO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 1,714.19",14/11/2024,27/11/2024,0ad703b1-dbd1-401a-ad8f-0859fc3b622b
ORIENTADOR,"ZONA REGISTRAL # XII, SEDE AREQUIPA",AREQUIPA - AREQUIPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-33,1,"S/. 2,200.00",14/11/2024,27/11/2024,a0f27408-9af3-434b-b695-ee562dbafb67
UN (01) ESPECIALISTA EN AUDITORIA MEDICA EN AREQUIPA,FONDO DE SALUD PARA LA POLICIA NACIONAL,AREQUIPA - CAYMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-071,1,"S/. 9,000.00",14/11/2024,27/11/2024,970bb0a9-ab61-4873-ac28-0f813d70491d
