position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,be62a352-9a55-471e-87e1-2c91b860e3f5
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,711260c4-088e-41d7-ae90-0cd89576bede
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,c81be373-4730-44b0-b12f-f4146ea7e50c
DOCENTE ORDINARIO AUXILIAR A TIEMPO COMPLETO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,DOCENTES UNIVERSITARIOS LEY 30220-002,1,"S/. 5,233.00",16/10/2024,29/10/2024,76d636d0-5828-4268-9402-600392d1b418
ASISTENTE DE OFICINA,ZONA REGISTRAL N II - SEDE CHICLAYO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 2,100.00",15/10/2024,28/10/2024,165b55b7-f6c7-4718-aa15-a48a1b657345
ORIENTADOR,ZONA REGISTRAL N II - SEDE CHICLAYO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 2,500.00",15/10/2024,28/10/2024,7181e69d-9c24-4f66-bbe8-659e20ba63f8
CERTIFICADOR DE PUBLICIDAD,ZONA REGISTRAL N II - SEDE CHICLAYO,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 3,500.00",15/10/2024,28/10/2024,ba1457b1-f68f-45bd-820a-f41414e3fb63
COORDINADOR DE ENLACE REGIONAL EN AMAZONAS,"CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-093,1,"S/. 8,000.00",15/10/2024,28/10/2024,d1be4836-7eef-45d3-9d46-a33968f27813
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-041,1,"S/. 4,672.11",25/10/2024,08/11/2024,af4c9aac-9def-4d09-b279-52ed9988d892
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - SANTA CRUZ,728-041,1,"S/. 4,672.11",25/10/2024,08/11/2024,a419c86a-f694-4d8d-b463-c2f96e1d1c29
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-041,1,"S/. 4,672.11",25/10/2024,08/11/2024,7a42f625-a377-4e2b-aec2-9c69ada85812
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-041,3,"S/. 4,672.11",25/10/2024,08/11/2024,c2ac13fa-f632-4f90-a33b-7a3773bcc751
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - SAN PABLO,728-041,1,"S/. 4,672.11",25/10/2024,08/11/2024,8d610bb3-c134-40eb-8909-7d97264bb32a
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS - UGEL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 1,264.19",25/10/2024,08/11/2024,af9f2225-489e-43e8-b959-0f4d342a55b8
ESPECIALISTA LEGAL DE SALA,CORTE SUPERIOR DE JUSTICIA DE LAMBAYEQUE,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 3,722.00",25/10/2024,08/11/2024,62d4a877-f224-4c29-aa7a-6f6cd2a82179
AUXILIAR ASISTENCIAL,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,3,"S/. 2,697.00",25/10/2024,08/11/2024,6f36dfef-ab3a-4c63-9bfe-da9978b26341
AUXILIAR DE ENFERMERIA,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,1,"S/. 2,697.00",25/10/2024,08/11/2024,6819adf0-22e6-47e3-b150-e549aed35789
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,2,"S/. 5,200.00",25/10/2024,08/11/2024,128120b1-2ede-4d62-9c12-5bd2ac4bf74d
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,1,"S/. 5,300.00",25/10/2024,08/11/2024,8730bd41-43c2-43b7-8808-2b7b5f5ca741
ENFERMERA/O,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,1,"S/. 5,300.00",25/10/2024,08/11/2024,dcb599f8-0e70-4ab9-bf90-09aa42089617
SECRETARIA/O I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,1,"S/. 2,172.00",25/10/2024,08/11/2024,35a4eb7f-f77e-4f7b-ac29-be158af0f502
TECNOLOGO MEDICO EN RADIOLOGIA,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,1,"S/. 5,300.00",25/10/2024,08/11/2024,439f5bd4-b87f-4ee6-8a48-c8681996bf1c
TÉCNICO EN TRANSPORTE I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,1,"S/. 2,172.00",25/10/2024,08/11/2024,38841c14-b2f8-4dfb-9607-dab358e1d34e
TÉCNICO ADMINISTRATIVO I,HOSPITAL GENERAL JAEN,CAJAMARCA - JAEN,276-03,1,"S/. 2,172.00",25/10/2024,08/11/2024,206529f5-e297-4e5b-ac21-a2e67c25afd6
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - HUALGAYOC,728-041,1,"S/. 4,672.11",25/10/2024,08/11/2024,011a0de8-c97c-4d51-87fa-6853f5e8946c
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CHOTA,728-041,1,"S/. 4,672.11",25/10/2024,08/11/2024,3f8b7237-f2ac-4a5c-be67-441f37863b24
ASISTENTE EN FUNCIÓN FISCAL,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,CAJAMARCA - CUTERVO,728-40,1,"S/. 4,672.11",24/10/2024,07/11/2024,3327865d-1814-4503-84e9-0a9b15beed2d
ASISTENTE EN FUNCIÓN FISCAL,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-71,1,"S/. 3,314.19",24/10/2024,07/11/2024,fc038b6a-88de-4ccd-9ca0-c75feb780228
ASISTENTE EN FUNCIÓN FISCAL,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,CAJAMARCA - SAN IGNACIO,728-40,1,"S/. 4,672.11",24/10/2024,07/11/2024,9ba102c3-0186-4be9-b014-7113ccf837fe
ABOGADO,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,CAJAMARCA - CUTERVO,728-40,1,"S/. 6,051.11",24/10/2024,07/11/2024,3e6c87c9-86bc-483f-b1f2-de39094fa22f
ASISTENTE EN FUNCIÓN FISCAL,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,CAJAMARCA - JAEN,728-40,1,"S/. 4,672.11",24/10/2024,07/11/2024,41377698-1757-43a7-aea4-caaad48eb5c3
SECRETARIA/OIII,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,1,"S/. 1,364.19",23/10/2024,06/11/2024,bb5f846e-a812-49e5-9707-16195a4b852d
SUBGERENTE DE PARTICIPACION Y SEGURIDAD CIUDADANA,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",23/10/2024,06/11/2024,f58fc29d-6963-44cc-b7ae-9cfa0d484d89
GERENTE DE DESARROLLO SOCIAL,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",23/10/2024,06/11/2024,f5c69395-4154-4597-9c68-12c1176baaa0
"SUBGERENTE DE MANTENIMIENTO, MAQUINARIA Y EQUIPOS",MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,800.00",23/10/2024,06/11/2024,bb539e12-7379-494c-a8ed-17c6742d301d
TÉCNICO/A ADMINISTRATIVO,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,1,"S/. 1,600.00",23/10/2024,06/11/2024,eff1f87b-b313-4d35-acf0-b15870352d86
SUBGERENTE DE ESTUDIOS Y PROYECTOS,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,800.00",23/10/2024,06/11/2024,6d320f96-4b16-4e11-a1ac-f1bbf54f614c
JEFE (A) DE LA OFICINA DE ABASTECIMIENTO Y PATRIMONIO,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",23/10/2024,06/11/2024,5679bf4e-a263-4e4f-a225-63800953318f
JEFE (A) DE LA OFICINA DE GESTION DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",23/10/2024,06/11/2024,c36c3e23-9ff4-48b8-8c38-e4f188521026
JEFE (A) DE LA OFICINA DE TECNOLOGIA DE LA INFORMACION,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,000.00",23/10/2024,06/11/2024,ca216af4-431f-4e4e-9500-9980e0b31d38
JEFE (A) DE LA OFICINA GENERAL DE ASESORIA JURIDICA,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,500.00",23/10/2024,06/11/2024,e957c45a-c9c9-41df-aa72-6af3c68fe333
JEFE(A) DE LA OFICINA DE TESORERIA,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",23/10/2024,06/11/2024,44a56424-de02-40c6-8456-d7af2d3c8fff
ASISTENTE DE GERENCIA MUNICIPAL,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",23/10/2024,06/11/2024,adce2dee-de4e-4bf2-970b-692e25445afa
ASISTENTE DE LA GERENCIA DE SERVICIOS MUNICIPALES Y GESTION AMBIENTAL,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",23/10/2024,06/11/2024,a2c51b5c-780e-4c25-94eb-fe4ff8e44f92
ASISTENTE DE OFICINA DE GESTIÓN DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",23/10/2024,06/11/2024,82b91b00-35da-4723-aa01-08b0088487f0
"SUBGERENCIA DE EDUCACION, CULTURA Y DEPORTE",MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,200.00",23/10/2024,06/11/2024,08063b05-e044-43c1-bfdd-686a3239725c
SUBGERENTE DE DESARROLLO TERRITORIAL,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,800.00",23/10/2024,06/11/2024,66f430c9-a949-485a-92ea-5d16c772104f
ASISTENTE DE OFICINA DE TESORERÍA,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",23/10/2024,06/11/2024,a99fc39b-2552-4c14-910f-cb65b5b47cce
SUPERVISOR DE SERVICIOS DE SEGURIDAD,CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL SOCIEDAD ANONIMA - CORPAC S.A.,CAJAMARCA - JAEN,728-058,1,"S/. 2,330.00",22/10/2024,05/11/2024,00ff3be3-227d-4b5f-96b5-00c1f7b381c0
MEDICO GENERAL,UNIDAD EJECUTORA SALUD CAJAMARCA,CAJAMARCA - CAJAMARCA,276-01,1,"S/. 6,633.50",22/10/2024,05/11/2024,b974f063-7714-43ff-a2c9-abe7d73b5335
MEDICO GENERAL,UNIDAD EJECUTORA SALUD CAJAMARCA,CAJAMARCA - CAJAMARCA,276-001,1,"S/. 6,633.50",22/10/2024,05/11/2024,b5963c3d-b3d9-491d-801f-c1e1c26b9591
MEDICO GENERAL,UNIDAD EJECUTORA SALUD CAJAMARCA,CAJAMARCA - CAJAMARCA,276-001,1,"S/. 6,633.50",22/10/2024,05/11/2024,39382a21-18ae-4016-98f2-a5b7141bc4fa
ASISTENTE LEGAL - ORI CAJAMARCA,INDECOPI,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-227,1,"S/. 2,500.00",22/10/2024,05/11/2024,ddb27acf-927b-4580-8496-ad1fb07adce3
ESPECIALISTA INTEGRAL,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1224,1,"S/. 3,014.19",21/10/2024,04/11/2024,fc59112c-2f00-4fc1-b721-acf52fc110d2
ESPECIALISTA EN NUTRICION,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1216,1,"S/. 2,614.19",21/10/2024,04/11/2024,6de6591a-a7f3-4a57-946e-973d0ca809fb
ABOGADO,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1209,1,"S/. 3,814.19",21/10/2024,04/11/2024,e6bb7330-55e9-4a92-83cc-45e24f72de34
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1195,1,"S/. 3,014.19",21/10/2024,04/11/2024,ea54c9d6-e411-4eb1-847a-5d0a28585998
TÉCNICO ADMINISTRATIVO II,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 4,210.00",18/10/2024,31/10/2024,f9432e96-77a1-4531-8ef3-9f9516c99cc6
REVISOR,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 3,840.00",18/10/2024,31/10/2024,ebaf38ca-f866-47d9-80db-3047801b0849
PSICÓLOGO,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 5,670.00",18/10/2024,31/10/2024,5cd63ad5-ceda-47c6-8e4e-fa4312ccdc45
PSICÓLOGO,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 5,670.00",18/10/2024,31/10/2024,7070b97f-e6ae-45d6-a6c2-166266105991
AUXILIAR ADMINISTRATIVO I,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 3,590.00",18/10/2024,31/10/2024,2511d760-84d0-48d5-96fc-8de211c3f5ef
ASISTENTE ADMINISTRATIVO II,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-1,1,"S/. 5,670.00",18/10/2024,31/10/2024,23338daa-7274-460d-9c19-d1efe9e08389
ASISTENTE ADMINISTRATIVO II,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 5,670.00",18/10/2024,31/10/2024,0aa5a391-e149-497c-b12b-b60bc9fce73a
ASISTENTA SOCIAL,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,2,"S/. 5,670.00",18/10/2024,31/10/2024,edd4d17a-17c0-491c-b77b-270626f26f2f
ANALISTA II_2,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 6,931.00",18/10/2024,31/10/2024,0606a5dd-8ce6-496f-b88e-2304572ea3ba
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,a5f518ea-d5dc-4f3f-8132-a74773f57475
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,4872c1a3-0b28-41d0-813e-920a809ee087
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,371af9bc-31e9-4ad6-bd41-0770ee60e038
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,b51d2296-d8fb-4e05-97a0-5d2d1a85fc3f
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,f0ff9b93-7c46-475d-9c4e-f3a3caf0b6cc
ANALISTA II_1 (MEDICO),PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,1,"S/. 6,931.00",18/10/2024,31/10/2024,0d76961b-cefe-4718-872d-04980fa76677
ABOGADO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CAJAMARCA,728-8,1,"S/. 6,051.11",18/10/2024,31/10/2024,efa67fad-b3cd-4db3-b3a3-e180c21c3a86
8.	TECNICO ADMINISTRATIVO II,PODER JUDICIAL,CAJAMARCA - CAJAMARCA,728-001,2,"S/. 4,210.00",18/10/2024,31/10/2024,3a7d6c5d-42de-4d53-b595-b9e641e7ec89
COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO.,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CELENDIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,2,"S/. 1,464.19",18/10/2024,31/10/2024,4803f7b9-fff0-4abb-96c7-0048456a50e7
PSICÓLOGO (A).,UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,CAJAMARCA - CORTEGANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,614.19",18/10/2024,31/10/2024,cfc0d9d7-7498-4fea-8586-54149b620595
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CHOTA,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,de8b57d0-fc83-43dc-96d8-06db1ccc075d
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CONTUMAZA,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,b2feaa83-70b0-4fb2-a4e4-90dabd05cc94
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - CONTUMAZA,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,6eca0489-2d5b-44d5-974e-ca35500036c9
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - HUALGAYOC,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,499b21bb-1c4c-497b-827f-09509bb7a130
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - SAN PABLO,728-8,1,"S/. 4,672.11",18/10/2024,31/10/2024,d8875627-4948-4460-8e15-98753795433d
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,CAJAMARCA - SANTA CRUZ,728-8,1,"S/. 3,901.11",18/10/2024,31/10/2024,6389371d-e57d-4c09-b5c9-c1680ad7e18e
TECNÓLOGO MÉDICO - TERAPISTA OCUPACIONAL,UNIDAD EJECUTORA DE SALUD SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,1,"S/. 3,500.00",17/10/2024,30/10/2024,03fc7edb-24a1-46d4-bbe5-8e7172c48a2a
TÉCNICO ADMINISTRATIVO,UNIDAD EJECUTORA DE SALUD SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,1,"S/. 1,800.00",17/10/2024,30/10/2024,9ac4d716-54e7-47b5-b733-a18b7fa072b1
COORDINADOR(A) DE INNOVACION Y SOPORTE TECNOLOGICO,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,5,"S/. 1,464.19",17/10/2024,30/10/2024,2cdb2bf7-fab3-458e-93ca-629b95695740
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 1,264.19",17/10/2024,30/10/2024,8599dbe4-377d-44c2-a51b-5e4e8be4f842
PROFESIONAL II PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 2,914.19",17/10/2024,30/10/2024,fed50541-4ed7-4328-b923-ad29166075e4
TÉCNICO EN ENFERMERÍA,UNIDAD EJECUTORA DE SALUD SANTA CRUZ,CAJAMARCA - SANTA CRUZ,D.LEG 1057 - DETERMINADO (SUPLENCIA)-06,1,"S/. 1,800.00",17/10/2024,30/10/2024,85a65184-6a7d-4461-9826-1d32aca4757a
OPERADOR DE COCINA,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-261,1,"S/. 2,000.00",17/10/2024,30/10/2024,0884834b-7fa9-4cfb-b016-72c5609a3ce7
ASISTENTE JUDICIAL,PODER JUDICIAL,CAJAMARCA - CHOTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-26,1,"S/. 2,572.00",16/10/2024,29/10/2024,1f0490ec-abb9-48dd-bcfc-6e0185da7cab
ENFERMERA (O),UNIDAD EJECUTORA RED DE SALUD CAJABAMBA,CAJAMARCA - CACHACHI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,4,"S/. 3,679.74",15/10/2024,28/10/2024,933da68e-a658-4e2e-bb05-e596202874e4
PSICOLOGO,UNIDAD EJECUTORA RED DE SALUD CAJABAMBA,CAJAMARCA - CONDEBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,014.19",15/10/2024,28/10/2024,30a3f3b1-0289-494e-bf26-a2a88d378535
ENFERMERA (O),UNIDAD EJECUTORA RED DE SALUD CAJABAMBA,CAJAMARCA - SITACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,114.19",15/10/2024,28/10/2024,42a852ff-a99b-4efb-8d33-f10610ac28e5
ENFERMERA (O),UNIDAD EJECUTORA RED DE SALUD CAJABAMBA,CAJAMARCA - SITACOCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,314.19",15/10/2024,28/10/2024,9b47b33e-2042-40cb-86f2-d92d83873985
ESPECIALISTA EN ASISTENCIA TECNICA LOCAL EN CAJAMARCA II,"CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-96,1,"S/. 7,000.00",15/10/2024,28/10/2024,be45b202-96cb-428e-b9a4-d55032691367
CAJERO,ZONA REGISTRAL N II - SEDE CHICLAYO,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 2,800.00",15/10/2024,28/10/2024,db358a37-25a8-4f4a-b953-de584a573261
SUB GERENTE DE EJECUCION DE OBRAS,MUNICIPALIDAD PROVINCIAL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 3,500.00",15/10/2024,28/10/2024,c080292a-b58b-4f1f-baa1-86abdb410e31
ESPECIALISTA EN CONTRATACIONES DEL ESTADO.,MUNICIPALIDAD PROVINCIAL SAN MARCOS,CAJAMARCA - PEDRO GALVEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 2,500.00",15/10/2024,28/10/2024,09c52b34-93e3-4f15-9c59-d4910b958f4d
