position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
SUBGERENTE DE LOGÍSTICA Y CONTROL PATRIMONIAL,MUNICIPALIDAD LA LIBERTAD DE PALLAN,CAJAMARCA - LA LIBERTAD DE PALLAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,064.00",04/02/2025,17/02/2025,f10057e0-e592-4dba-8efd-9dd170783d24
SUB GERENCIA DE LIQUIDACIÓN DE OBRAS PÚBLICAS,MUNICIPALIDAD LA LIBERTAD DE PALLAN,CAJAMARCA - LA LIBERTAD DE PALLAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,064.00",04/02/2025,17/02/2025,0c1284ca-b22e-4c11-86b5-87684bc6a426
ASISTENTE EN PLANIFICACION Y PRESUPUESTO,MUNICIPALIDAD DISTRITAL DE CATILLUC,CAJAMARCA - CATILLUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",04/02/2025,17/02/2025,47866795-fe74-4813-a481-02659ef54c7b
CAJERO PARA EL AGENTE MULTIRED DEL BANCO DE LA NACION – CATILLUC,MUNICIPALIDAD DISTRITAL DE CATILLUC,CAJAMARCA - CATILLUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",04/02/2025,17/02/2025,8acb0799-1407-4587-8bcf-5c8bcab77965
ESPECIALISTA EN DESARROLLO SOCIAL Y SERVICIOS MUNICIPALES,MUNICIPALIDAD DISTRITAL DE CATILLUC,CAJAMARCA - CATILLUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",04/02/2025,17/02/2025,f794a010-3c15-48c0-92d0-625d91f1bdca
ESPECIALISTA EN EVALUACIONES POBLACIONALES DE FAUNA PARA LOS INVENTARIOS FORESTALES,SERVICIO NACIONAL FORESTAL Y DE FAUNA SILVESTRE - SERFOR,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-020,1,"S/. 7,000.00",04/02/2025,17/02/2025,c67884e5-d013-4d05-9702-57a2185fd018
TÉCNICO(A) ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,900.00",04/02/2025,17/02/2025,6bfa29a6-a172-4b9e-ae42-1dc4c145eb95
TÉCNICO(A) ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,900.00",04/02/2025,17/02/2025,69851cc2-6020-4e20-968b-48b720006ef9
TÉCNICO (A) ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,900.00",04/02/2025,17/02/2025,f852aa5c-3b21-402d-a9ec-1e5b1b5bd155
SERENO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,8,"S/. 1,650.00",04/02/2025,17/02/2025,37ac6fd6-cd50-4213-a96f-f0b85d52ac55
SERENO FEMENINO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,2,"S/. 1,650.00",04/02/2025,17/02/2025,bf22ab6e-e54b-43d8-bf26-66f9ba157e5a
SECRETARIA II,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,650.00",04/02/2025,17/02/2025,7c0b53c3-6f35-4d5d-bad5-1aa663ec0dac
SECRETARIA II,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,650.00",04/02/2025,17/02/2025,8a977336-196b-45b5-baca-368688a143d5
SECRETARIA II,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,650.00",04/02/2025,17/02/2025,3fcd190c-f63d-414a-9f62-224b20b05543
SECRETARIA I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,400.00",04/02/2025,17/02/2025,1f8c4f8d-2cae-4b23-a694-17e786ecfe3f
SECRETARIA I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,400.00",04/02/2025,17/02/2025,18f46604-0358-4928-b296-184b782d4ffa
SECRETARIA I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,400.00",04/02/2025,17/02/2025,e37e172a-f16e-42cb-9e76-430b7b0bd7f8
PSICÓLOGO(A),MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,100.00",04/02/2025,17/02/2025,d3542826-19c7-48af-aec1-050b20de9abc
JEFE(A) DE ALMACÉN,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,650.00",04/02/2025,17/02/2025,a8855e2e-52f4-43c1-9fbe-18d1eeac440f
JEFE DE PCA-PVL,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,650.00",04/02/2025,17/02/2025,b6122127-a2d2-4c31-a683-0ea42a0c4006
INSPECTOR(A) DE TRANSPORTE,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,400.00",04/02/2025,17/02/2025,4eafe0dc-eabd-422f-a803-94f9a7e5276f
INGENIERO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,400.00",04/02/2025,17/02/2025,ade5244c-d936-4ec6-94c8-997f447e9195
INGENIERO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,5,"S/. 3,400.00",04/02/2025,17/02/2025,9a712f14-5233-490d-9465-e585a663f6e4
EJECUTOR COACTIVO,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,100.00",04/02/2025,17/02/2025,0b718f7f-38fe-477e-9121-b0232d881d27
COORDINADOR (A) DE SISFOH-ULE,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,350.00",04/02/2025,17/02/2025,f34b34f0-6987-4755-8e95-cb85d6763cd1
CONTADOR I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,650.00",04/02/2025,17/02/2025,f1804447-7729-4128-8a33-b61be6f8f9c1
CONDUCTOR I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,4,"S/. 1,650.00",04/02/2025,17/02/2025,4011357f-fe73-467c-abfe-9f733b0653ba
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,2,"S/. 1,350.00",04/02/2025,17/02/2025,44ce6c97-98c1-43c0-bb90-d69b9255276e
ASISTENTE(A) ADMINISTRATIVO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,350.00",04/02/2025,17/02/2025,09c55f66-2188-4bb5-9aa0-3edd2a6b4392
ASISTENTE ADMINISTRATIVO II,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,600.00",04/02/2025,17/02/2025,7e968eca-53c3-46b2-9ed2-9b7a7413b7bc
ASISTENTE ADMINISTRATIVO II,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,600.00",04/02/2025,17/02/2025,2b96797d-664c-4741-a16f-a4541e7fbe27
ASISTENTE ADMINISTRATIVO II,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,600.00",04/02/2025,17/02/2025,35358aba-79a6-4793-8c4e-c588571f648c
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,2,"S/. 2,350.00",04/02/2025,17/02/2025,ec462cd7-e953-49f5-8eb6-4067e142023d
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,350.00",04/02/2025,17/02/2025,18b5ec39-23d6-48b1-b19c-76360a53928a
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,350.00",04/02/2025,17/02/2025,3c4ab327-a05d-4d98-87f2-61855fc79d5d
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,350.00",04/02/2025,17/02/2025,9de9cac2-ed12-4c3d-825d-0da161a7ad73
ADMINISTRADOR(A) DE MERCADO,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,950.00",04/02/2025,17/02/2025,06e4b552-4210-435d-836a-bace89d03567
ABOGADO I,MUNICIPALIDAD PROVINCIAL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,650.00",04/02/2025,17/02/2025,575080b6-b1f6-4b58-89e3-3829ed3d5f09
TECNICO EN PLANIFICACION Y PRESUPUESTO,MUNICIPALIDAD DISTRITAL DE CATILLUC,CAJAMARCA - CATILLUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",04/02/2025,17/02/2025,a19bdd1c-5c92-4eff-9116-15c1a87edbc3
RESPONSABLE DEL AREA OMAPED,MUNICIPALIDAD DISTRITAL DE CATILLUC,CAJAMARCA - CATILLUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,300.00",04/02/2025,17/02/2025,90c6e4de-46c6-4cd8-bafa-df14abbc09f4
ESPECIALISTA EN TESORERÍA,MUNICIPALIDAD DISTRITAL DE CATILLUC,CAJAMARCA - CATILLUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",04/02/2025,17/02/2025,c9f57238-9cb9-407f-aed8-bc62095a7783
ESPECIALISTA EN IMAGEN INSTITUCIONAL Y RELACIONES PUBLICAS,MUNICIPALIDAD DISTRITAL DE CATILLUC,CAJAMARCA - CATILLUC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",04/02/2025,17/02/2025,8501fb40-3f33-4fd4-8397-dd03e5152037
SUB-GERENCIA DE DESARROLLO Y BIENESTAR SOCIAL.,MUNICIPALIDAD DISTRITAL SAN BERNARDINO,CAJAMARCA - SAN BERNARDINO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",03/02/2025,14/02/2025,537d91ac-bc07-4073-b251-fa1715ba64ee
JEFE DE PLANIFICACIÓN Y PRESUPUESTO.,MUNICIPALIDAD DISTRITAL SAN BERNARDINO,CAJAMARCA - SAN BERNARDINO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,000.00",03/02/2025,14/02/2025,328852ee-67a4-4601-9e2c-6e58f7ba1fd8
"SUB-GERENCIA DE INFRAESTRUCTURA, DESARROLLO Y MAQUINARIA.",MUNICIPALIDAD DISTRITAL SAN BERNARDINO,CAJAMARCA - SAN BERNARDINO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 3,400.00",03/02/2025,14/02/2025,bffc711a-f3a9-466b-9a91-971e35710076
ESPECIALISTA EN CATASTRO,ZONA REGISTRAL N II - SEDE CHICLAYO,CAJAMARCA - CAJAMARCA,728-002,1,"S/. 5,400.00",03/02/2025,14/02/2025,7b6a7c20-4025-4186-ba7a-5374939e867f
UN/A (01) PSICOLOGO/A COMUNITARIO/A PARA SERVICIO DE  ATENCION RURAL (SAR) OCOBAMBA - APURIMAC,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-040,1,"S/. 4,500.00",14/02/2025,27/02/2025,d8d9f44c-ca3f-4266-bd2a-d6a3f48864f5
UN/A (01) PROFESIONAL SOCIAL PARA SERVICIO DE ATENCIÓN  RURAL OCOBAMBA - APURIMAC,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 4,500.00",14/02/2025,27/02/2025,4fb07732-f5a9-4595-b9e6-c29000b8b7c0
UN/A (01) PSICOLOGO/A COMUNITARIO/A PARA SERVICIO DE  ATENCIÓN RURAL (SAR) ANDARAPA - APURIMAC,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,APURIMAC - ANDARAPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-039,1,"S/. 4,500.00",14/02/2025,27/02/2025,0c63a1bf-2619-4cfe-9b8a-3747d1d60b0f
UN/A (01) ADMISIONISTA PARA CEM COMISARIA BELLAVISTA – ABANCAY - APURIMAC,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,1,"S/. 3,000.00",14/02/2025,27/02/2025,4577fc2e-652f-453c-a102-3857af8945c8
UN/A (01) ADMISIONISTA PARA CEM COMISARIA TAMBURCO - APURIMAC,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,APURIMAC - TAMBURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-014,1,"S/. 3,000.00",14/02/2025,27/02/2025,bb86c3ec-31af-409d-a10f-7f8c3d46ae7e
UN/A (01) PROFESIONAL COMUNITARIO/A PARA EL SERVICIO DE ATENCION RURAL OCOBAMBA - APURIMAC,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,APURIMAC - OCOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-022,1,"S/. 4,500.00",14/02/2025,27/02/2025,af694f27-6490-4a26-9659-b4c2fa68e666
TECNICO DEPORTIVO,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,100.00",12/02/2025,25/02/2025,4dcede40-9f6d-483f-8a81-c5b2e4534f5f
GERENTE DE DESARROLLO ECONÓMICO Y GESTIÓN AMBIENTAL,MUNICIPALIDAD DISTRITAL DE MARA,APURIMAC - MARA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 6,000.00",12/02/2025,25/02/2025,e6a413f6-703c-49cf-99dc-95109843f5be
PSICOLOGO,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,15,"S/. 2,500.00",12/02/2025,25/02/2025,d0386003-08de-480c-94f3-685684dea5eb
PROFESIONAL II,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",12/02/2025,25/02/2025,c1967d39-ac50-4452-920b-ba2784b312fe
PROFESIONAL I,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",12/02/2025,25/02/2025,5f785dbe-1cd8-4eb9-b9a2-0312965c7f04
PROFESIONAL EN TERAPIA FISICA  -  PRITE,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,2,"S/. 2,700.00",12/02/2025,25/02/2025,95e164e3-a34a-4b9a-9a78-0f19411be760
PROFESIONAL EN TECNOLOGIA MEDICA - CEBE,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,4,"S/. 2,700.00",12/02/2025,25/02/2025,ae8f492b-9e0c-4ee7-8678-d72a22b37293
PERSONAL DE VIGILANCIA - JEC,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,18,"S/. 1,150.00",12/02/2025,25/02/2025,b4027b7f-9137-44b7-8e9a-66f12f7b908a
PERSONAL DE MANTENIMIENTO JEC,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,6,"S/. 1,150.00",12/02/2025,25/02/2025,d018adbc-5d72-4f79-839e-f2117a7a86fb
MODELO LINGUISTICO DE LENGUA DE SEÑAS PERUANA EBR/EBA,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,150.00",12/02/2025,25/02/2025,240d16eb-4d97-46a0-b09f-dc032fba1d70
INTERPRETE DE LENGUA DE SEÑAS PERUANA PARA EBR/EBA,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",12/02/2025,25/02/2025,20bc05c4-3d98-48cc-a8e3-6e9777d979fd
ESPECIALISTA PEDAGOGICO ATENCION EDUCATIVA - SEHO I,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",12/02/2025,25/02/2025,b7fbf945-0783-46d0-bd3e-c834c7f71ccb
EDUCADOR MUSICAL ESPECIALIZADO - EBE,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,200.00",12/02/2025,25/02/2025,c936ad03-f796-4c42-acc1-b685caf4ad77
CORDINADOR DE REDES EDUCATIVAS RURALES,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,4,"S/. 4,500.00",12/02/2025,25/02/2025,f914d337-1207-4813-afb0-516548306a6f
COORDINADOR EDUCATIVO PARA SEHO,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,300.00",12/02/2025,25/02/2025,03a8cab2-688f-4beb-91a2-e3c6c3bccfd4
COORDINADOR DE INNOVACION Y SOPORTE TECNOLOGICO - JEC,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,13,"S/. 1,350.00",12/02/2025,25/02/2025,38c07937-944d-4165-ab03-aa260a565d27
COORDINADOR ADMINISTRATIVO - RER,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,4,"S/. 2,000.00",12/02/2025,25/02/2025,1f72e4cb-8048-4c88-ad8d-411af421cecf
PROFESIONAL NO DOCENTE PARA EL SOPORTE Y ASESORAMIENTO A IE INCLUSIVAS,UNIDAD EJECUTORA 308 EDUCACION ANTABAMBA,APURIMAC - ANTABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,964.19",12/02/2025,25/02/2025,c96b9677-2727-4b2e-b009-c8af5d112d12
PROFESIONAL III PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD EJECUTORA 308 EDUCACION ANTABAMBA,APURIMAC - ANTABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,064.19",12/02/2025,25/02/2025,51a1d9db-22f8-4bd0-9199-3a5225908636
"PROFESIONAL EN TECNOLOGIA MEDIACA CON MESION EN TERAPIA FISICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD EJECUTORA 308 EDUCACION ANTABAMBA,APURIMAC - ANTABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,964.19",12/02/2025,25/02/2025,308b97f2-75b5-4a12-ae5e-9cddd5febdb4
ESPECIALISTA DE CONVIVENCIA ESCOLAR DE LA UGEL,UNIDAD EJECUTORA 308 EDUCACION ANTABAMBA,APURIMAC - ANTABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,764.19",12/02/2025,25/02/2025,c7facbb0-c841-4ede-97ce-ca66520c166d
PSICOLOGO,UNIDAD EJECUTORA 308 EDUCACION ANTABAMBA,APURIMAC - HUAQUIRCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,764.19",12/02/2025,25/02/2025,74a64f66-417d-410b-8989-5ef658b4f7db
RESPONSABLE DE BIENESTAR,UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS,APURIMAC - TAMBOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,3,"S/. 2,614.19",12/02/2025,25/02/2025,950c3e8c-a04f-4dfb-9da8-a6fb591f29ce
PSICÓLOGO (A),UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS,APURIMAC - TAMBOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,11,"S/. 2,614.19",12/02/2025,25/02/2025,35cf8975-0fbf-4161-aa2c-e18fa10d90be
PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA PARA LOS PROGRAMAS DE INTERVENCIÓN TEMPRANA,UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS,APURIMAC - TAMBOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,814.19",12/02/2025,25/02/2025,5bea8dab-bfb1-4ffa-887d-01ba62126917
PROFESIONAL III PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS,APURIMAC - TAMBOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,2,"S/. 2,914.19",12/02/2025,25/02/2025,5329f5e3-1ad9-42f4-abb5-a03130608b05
PERSONAL DE COCINA,UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS,APURIMAC - TAMBOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,5,"S/. 1,264.19",12/02/2025,25/02/2025,5873d2ee-dc1d-4a66-8fe4-987582b85729
PERSONAL DE VIGILANCIA,UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS,APURIMAC - TAMBOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,264.19",12/02/2025,25/02/2025,24c4964f-3f60-4bc7-852a-4cc05dcb6133
PERSONAL DE MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS,APURIMAC - TAMBOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,12,"S/. 1,264.19",12/02/2025,25/02/2025,21205fb2-629e-4b7b-b6cc-63d7483f313c
PERSONAL DE LIMPIEZA Y MANTENIMIENTO,UNIDAD DE GESTION EDUCATIVA LOCAL-COTABAMBAS,APURIMAC - TAMBOBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,9,"S/. 1,264.19",12/02/2025,25/02/2025,0551b97b-8274-4e10-9e88-c214e115af3d
