position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
ASISTENTE LEGAL - ORI CAJAMARCA,INDECOPI,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-227,1,"S/. 2,500.00",22/10/2024,05/11/2024,64cf8d3b-aef8-4b03-b596-0eb887575bb8
MEDICO GENERAL,UNIDAD EJECUTORA SALUD CAJAMARCA,CAJAMARCA - CAJAMARCA,276-001,1,"S/. 6,633.50",22/10/2024,05/11/2024,11bf9f35-f7d5-4856-912b-ce579921c515
MEDICO GENERAL,UNIDAD EJECUTORA SALUD CAJAMARCA,CAJAMARCA - CAJAMARCA,276-01,1,"S/. 6,633.50",22/10/2024,05/11/2024,ae5fe4eb-58e0-455c-9600-3afab73a0755
SUPERVISOR DE SERVICIOS DE SEGURIDAD,CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL SOCIEDAD ANONIMA - CORPAC S.A.,CAJAMARCA - JAEN,728-058,1,"S/. 2,330.00",22/10/2024,05/11/2024,b793cc04-640b-4841-b30f-14dc8579ab05
MEDICO GENERAL,UNIDAD EJECUTORA SALUD CAJAMARCA,CAJAMARCA - CAJAMARCA,276-001,1,"S/. 6,633.50",22/10/2024,05/11/2024,c9f7cf8e-1e72-4364-85c7-ae31239419bd
ESPECIALISTA INTEGRAL,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - CAJAMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1224,1,"S/. 3,014.19",21/10/2024,04/11/2024,4156572e-3b59-4178-9656-7134f921fa6b
ABOGADO,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1209,1,"S/. 3,814.19",21/10/2024,04/11/2024,8fb69cb2-136f-4ad4-b887-a455fecff76d
ESPECIALISTA EN NUTRICION,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - JAEN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1216,1,"S/. 2,614.19",21/10/2024,04/11/2024,90bef2d0-07a6-484a-8541-ccc356813e41
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1195,1,"S/. 3,014.19",21/10/2024,04/11/2024,2f183b4d-a670-4e04-a01a-79b58fa12820
GESTOR TERRITORAL,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-263,1,"S/. 6,000.00",31/10/2024,14/11/2024,878c1df3-b368-4e9a-9d94-f09aa0eb5e84
ASISTENTE LEGAL - OPS LAMBAYEQUE,INDECOPI,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-255,1,"S/. 2,500.00",29/10/2024,12/11/2024,5481c2a8-020f-43f5-ba6e-7048abd5b1a1
ASISTENTE LEGAL - ORI LAMBAYEQUE,INDECOPI,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-254,1,"S/. 2,000.00",29/10/2024,12/11/2024,b502c911-ce39-4c73-9e20-9ace330cf1b0
SUPERVISOR FINANCIERO,SEGURO INTEGRAL DE SALUD,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-089,1,"S/. 5,000.00",28/10/2024,11/11/2024,791b450b-8b0c-4198-93a9-8df305bce215
COORDINADOR TECNICO TERRITORIAL,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 5,000.00",25/10/2024,08/11/2024,8598c110-7eaa-49e0-afc2-5012660f57b4
ESPECIALISTA JUDICIAL DE JUZGADO,CORTE SUPERIOR DE JUSTICIA DE LAMBAYEQUE,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-17,3,"S/. 2,972.00",25/10/2024,08/11/2024,f6f53257-80d3-4018-9985-3171645c6fbc
ASISTENTE ADMINISTRATIVO,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-40,1,"S/. 3,901.11",24/10/2024,07/11/2024,1d6e718c-1f44-47bc-ab90-ffb43b6d2199
ASISTENTE EN FUNCIÓN FISCAL,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-71,1,"S/. 3,314.19",24/10/2024,07/11/2024,38921081-1e0d-4f6b-9fb5-03efcc0ca29e
ASISTENTE EN FUNCIÓN FISCAL,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-71,1,"S/. 3,314.19",24/10/2024,07/11/2024,48990588-6060-4a22-a435-fcec9f8af609
ASISTENTE ADMINISTRATIVO (NOTIFICADOR),UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,LAMBAYEQUE - CHICLAYO,728-40,1,"S/. 3,901.11",24/10/2024,07/11/2024,3eff1742-2f39-4aec-b654-4955775e32c2
ASISTENTE EN FUNCIÓN FISCAL,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,LAMBAYEQUE - CHICLAYO,728-40,1,"S/. 4,672.11",24/10/2024,07/11/2024,b59df639-0c68-456d-b6af-2870c04cd42b
ASISTENTE EN FUNCIÓN FISCAL,UNIDAD EJECUTORA 004 GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-40,1,"S/. 4,672.11",24/10/2024,07/11/2024,2aa72c8c-01a1-4bcc-9653-86b775e94db4
CONTROLADOR DE MAQUINARIA,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,2,"S/. 1,025.00",23/10/2024,06/11/2024,6dfa145e-c24c-495d-8a15-39fa17e380f9
OPERADORES DE CÁMARA DE VIDEO VIGILANCIA,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,15,"S/. 1,025.00",23/10/2024,06/11/2024,468dad30-01bf-4f20-ad47-a5cb08a6c5f9
CHOFER A3C,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,10,"S/. 1,200.00",23/10/2024,06/11/2024,2a430d2c-6f8a-4b11-8cba-2ddb6a4585b8
CHOFER A2B,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,4,"S/. 1,200.00",23/10/2024,06/11/2024,4f7637e9-c639-4e25-b54a-98ca0b908e9a
CHOFER,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,10,"S/. 1,025.00",23/10/2024,06/11/2024,996ce546-f1e1-4602-baf8-ce5f7bac9d2b
AGENTE DE SERENAZGO,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,10,"S/. 1,025.00",23/10/2024,06/11/2024,2e362344-ee6b-4e73-b6ce-dc67cb0fd2da
AGENTE CHOFER DE MOTOCICLETA,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,10,"S/. 1,200.00",23/10/2024,06/11/2024,096d8604-9627-4a2d-af6a-7b56202d2b3f
AGENTE CHOFER DE CAMIONETA,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,5,"S/. 1,200.00",23/10/2024,06/11/2024,8c326ea2-18a1-479a-a75c-888342e5c213
CHOFERES DE MOTOS CARGUERAS,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,5,"S/. 1,025.00",23/10/2024,06/11/2024,3f8beae1-bbb1-4ee3-a123-abcf3cac4fd9
OPERADOR DE MAQUINARIA PESADA,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,5,"S/. 1,200.00",23/10/2024,06/11/2024,1f4375ea-bba7-4474-8efb-41e8a645fc82
OBRERO DE LIMPIEZA PÚBLICA,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,5,"S/. 1,025.00",23/10/2024,06/11/2024,da4abb35-b805-49c9-8d61-22259f1961b7
OBRERO DE LIMPIEZA PÚBLICA,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,15,"S/. 1,025.00",23/10/2024,06/11/2024,e2a85092-dda2-4cfb-bc04-8869e53213dd
OBRERO,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,15,"S/. 1,025.00",23/10/2024,06/11/2024,9f571c63-ac1f-41b5-8494-4e5e61cb65de
OBRERO,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,4,"S/. 1,025.00",23/10/2024,06/11/2024,561c1871-289d-4952-9003-4762a6d3dad5
VIGILANTE,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,4,"S/. 1,025.00",23/10/2024,06/11/2024,0c924961-14c6-4b26-b627-850349bcc73c
TÉCNICO MECÁNICO,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,1,"S/. 1,025.00",23/10/2024,06/11/2024,0ee42ceb-4751-4b20-8de0-c2c080433535
SOLDADOR,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,1,"S/. 1,025.00",23/10/2024,06/11/2024,e46abc5b-b461-4817-9a4c-bcbde4401a72
POLICIA MUNICIPAL,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,10,"S/. 1,025.00",23/10/2024,06/11/2024,65dffa19-2d89-4858-b7c8-9f97a46b0335
OPERARIO DE RECOLECCIÓN,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,5,"S/. 1,025.00",23/10/2024,06/11/2024,40508109-c7c3-4871-85c0-cf2a9fb0ea78
VIGILANTE,MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,LAMBAYEQUE - LAMBAYEQUE,728-001,3,"S/. 1,025.00",23/10/2024,06/11/2024,03eefc91-5826-4e4c-bd6d-c381021e77b0
PROFESIONAL EN PSICOLOGÍA,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-39,1,"S/. 2,614.19",22/10/2024,05/11/2024,9db2500f-95e8-4da4-ab44-e52b3e739454
PROFESIONAL DE APOYO SAE INTERNO IE INICIAL,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-13,1,"S/. 3,614.19",22/10/2024,05/11/2024,363718bd-0eb1-4256-8ac8-f5a41bb7776d
INTÉRPRETE DE LENGUA DE SEÑAS PERUANA,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-38,1,"S/. 1,614.19",22/10/2024,05/11/2024,7d3b7712-a3cc-49b3-b30a-1703a1d6e109
PROFESIONAL NO DOCENTE PARA EL SOPORTE Y ASESORAMIENTO A IIEE INCLUSIVAS,UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-37,2,"S/. 2,814.19",22/10/2024,05/11/2024,edcf660b-332c-4dff-8bf5-85cabe8b4f94
ESPECIALISTA PARA LA OFICINA DE REMUNERACIONES.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,500.00",21/10/2024,04/11/2024,32b59fd6-f1da-4d7e-a885-d90f35084f4e
INGENIERO ESPECIALISTA PARA EL LABORATORIO DE ENSAYO DE MATERIALES Y ESTRUCTURAS.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,500.00",21/10/2024,04/11/2024,08f62f12-dadd-45e0-b387-c334855ef9ff
EJECUTOR COACTIVO,MUNICIPALIDAD DISTRITAL DE REQUE,LAMBAYEQUE - REQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,400.00",21/10/2024,04/11/2024,2bd6283a-6ab5-4e6c-a693-62ae5b4fdb41
ESPECIALISTA EN PRESUPUESTO PÚBLICO.,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,LAMBAYEQUE - LAMBAYEQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,500.00",21/10/2024,04/11/2024,9b919f71-187f-4ede-9a06-38088d6b1cbf
ENFERMERO(A) ESPECIALISTA EN ONCOLOGIA,GOBIERNO REGIONAL LAMBAYEQUE HOSPITAL REGIONAL DOCENTE LAS MERCEDES,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 5,000.00",21/10/2024,04/11/2024,2bc3a7b7-4505-43f4-9124-0ec210ca9770
ANALISTA EN ANP,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 4,000.00",21/10/2024,04/11/2024,223737ff-f97c-4820-9bb5-f0cc713fd997
MEDICO ESPECIALISTA EN GASTROENTEROLOGIA,GOBIERNO REGIONAL LAMBAYEQUE HOSPITAL REGIONAL DOCENTE LAS MERCEDES,LAMBAYEQUE - CHICLAYO,276-3,1,"S/. 7,248.00",21/10/2024,04/11/2024,8a6d5d78-024c-478d-a454-c889595a5aaf
ANALISTA EN TURISMO PARA ANP,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LAMBAYEQUE - CHICLAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 4,000.00",21/10/2024,04/11/2024,fbd1ac4e-882b-4ebf-b33f-355cef9e72fc
GESTOR TERRITORAL,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,MADRE DE DIOS - LAS PIEDRAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-263,1,"S/. 6,000.00",31/10/2024,14/11/2024,bd39922e-1e18-40a2-92b8-5b230de63285
ASISTENTE ADMINISTRATIVO DEL CENTRO DE ATENCIÓN AL CIUDADANO DE MADRE DE DIOS,"MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-466,1,"S/. 3,000.00",30/10/2024,13/11/2024,1d33f2aa-718b-4f5b-a05c-4df2241a1de2
TECNICO EN ENFERMERÍA,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,914.19",29/10/2024,12/11/2024,2fa2a323-1560-480d-97d2-6e72bc208728
TECNICO EN ENFERMERIA,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,614.19",29/10/2024,12/11/2024,fce5ddb3-347f-4205-bcf9-3073bca6913e
TECNICO EN FARMACIA,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,914.19",29/10/2024,12/11/2024,594bfe16-2abd-4ec8-8421-ba24df721dcf
CHOFER,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - MANU,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 2,500.00",29/10/2024,12/11/2024,cafcfb75-5188-469f-9842-199e5ace6675
TÉCNICO EN INFORMÁTICA,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,614.19",29/10/2024,12/11/2024,5d2b7c54-ee24-415a-86b9-9f34c2ac0481
BIOLOGO,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - LAS PIEDRAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 3,014.19",29/10/2024,12/11/2024,33678db8-5bba-4c40-9515-850a5bb8a570
MEDICO CIRUJANO,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - LAS PIEDRAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 5,314.19",29/10/2024,12/11/2024,f7b1e1d2-4d91-454c-bb01-9296449b5b77
MEDICO CIRUJANO,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - LAS PIEDRAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 5,200.00",29/10/2024,12/11/2024,76e73647-2a07-4475-93cd-713490616bac
QUIMICO FARMACEUTICO,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - LAS PIEDRAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,1,"S/. 2,900.00",29/10/2024,12/11/2024,af4c5710-73e7-46cc-a261-8cf567c2e243
MEDICO CIRUJANO,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 5,314.19",29/10/2024,12/11/2024,429a13ad-df06-443c-84bb-fbc158c363e4
MEDICO CIRUJANO,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 7,540.00",29/10/2024,12/11/2024,5c0c6737-18ae-4f81-be0b-224187bea0b3
QUIMICO FARMACEUTICO,DIRECC. REGIONAL DE SALUD MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 3,014.19",29/10/2024,12/11/2024,0b67854c-4f4a-4b5e-b225-b8d721e90b5f
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - TAMBOPATA,728-41,1,"S/. 4,672.11",25/10/2024,08/11/2024,45035c2c-7055-4772-a30f-65984c97630d
ANALISTA EN ALMACENES,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-274,1,"S/. 4,200.00",25/10/2024,08/11/2024,4194c6be-4e85-4f5e-a8e5-6a65609a92c6
PERITO,MINISTERIO PUBLICO-GERENCIA GENERAL,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-72,1,"S/. 6,114.19",22/10/2024,05/11/2024,d7eae62e-8911-4e59-b463-31e8ab7a1b78
ANALISTA LEGAL,DEFENSORIA DEL PUEBLO,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-84,1,"S/. 4,500.00",21/10/2024,04/11/2024,d189fba9-4175-4ef5-8326-3daa801e7909
AUXILIAR  VIGILANTE,GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,500.00",21/10/2024,04/11/2024,e826215c-43d5-46b7-94e3-5419b37ed3af
TECNICO ADIMINISTRATIVO CHOFER,GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",21/10/2024,04/11/2024,4ab4adf0-6490-4de8-a20b-0ec29570dccf
TECNICO ADIMINISTRATIVO CHOFER,GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",21/10/2024,04/11/2024,c8339f25-86f0-436d-b031-eddc35e6fb33
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE CUIDADO DIURNO,PROGRAMA NACIONAL CUNA MAS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1191,1,"S/. 2,614.19",21/10/2024,04/11/2024,5d7a4709-6e7f-4444-b0f0-eb210f21b169
PROFESIONAL  DERECHO,GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",21/10/2024,04/11/2024,876d1dbd-3668-409e-805e-da5af557d462
PROFESIONAL ESPECIALISTA DERECHO,GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,800.00",21/10/2024,04/11/2024,3606fe12-be1f-417b-9ba3-46aebc8d9f0c
"PROFESIONAL, ASISTENTE SOCIAL",GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,400.00",21/10/2024,04/11/2024,d2a8e922-914e-418e-a186-0b5336076c2f
ACOMPAÑANTE TECNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1188,1,"S/. 3,014.19",21/10/2024,04/11/2024,fdeb9f36-e0c4-40b2-a8fd-62dbf49bcd4a
TECNICO ADIMINISTRATIVO,GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,700.00",21/10/2024,04/11/2024,16afb7ee-875c-4060-94cf-bf565ea087ec
TECNICO ADIMINISTRATIVO  SECRETARIA,GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,200.00",21/10/2024,04/11/2024,1a01b22d-4882-4b5c-8c71-c77e36d682b6
ESPECIALISTA EN NUTRICION,PROGRAMA NACIONAL CUNA MAS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1215,1,"S/. 2,614.19",21/10/2024,04/11/2024,328b701c-554a-47dd-ab66-00da08c7f2f4
ESPECIALISTA INTEGRAL,PROGRAMA NACIONAL CUNA MAS,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1225,1,"S/. 3,614.19",21/10/2024,04/11/2024,5688acae-028b-481c-b0bc-eb0e34d97837
GUARDAPARQUE,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,200.00",21/10/2024,04/11/2024,12cbaca7-4ec6-405a-81d0-de430aa8567b
ANALISTA LEGAL PARA ANP,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,MADRE DE DIOS - TAMBOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 4,000.00",21/10/2024,04/11/2024,db79d8bd-b084-4c93-a2e0-8e39a739f5be
ABOGADO/A,UNIDAD EJECUTORA 004 - FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL,PASCO - YANACANCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-037,1,"S/. 5,000.00",31/10/2024,14/11/2024,5ff5242d-8cd5-4e4b-bb4e-a5a65c12a9b7
ENFERMERA/O,INSTITUTO NACIONAL PENITENCIARIO,PASCO - SAN FRANCISCO DE ASIS DE YARUSYACAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-151,1,"S/. 3,614.19",31/10/2024,14/11/2024,caebb6fa-17c0-4969-b68c-3e0a1d09ae15
VIGILANTE,DIRECC.SUB-REG.DE EDUCACION DE PASCO,PASCO - PUERTO BERMUDEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,4,"S/. 1,265.00",29/10/2024,12/11/2024,256a6e94-86f9-4cd8-936f-225cc21cc728
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,PASCO - YANACANCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-023,1,"S/. 2,572.00",29/10/2024,12/11/2024,4bb22dec-58ee-463d-a8d1-99c85e864d5b
VIGILANTE,DIRECC.SUB-REG.DE EDUCACION DE PASCO,PASCO - YANACANCHA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,4,"S/. 1,265.00",29/10/2024,12/11/2024,4760c336-fcc7-4018-9a8f-ff5731ebc09f
AUXILIAR JUDICIAL,PODER JUDICIAL,PASCO - PUERTO BERMUDEZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-71,1,"S/. 3,150.00",28/10/2024,11/11/2024,9ce88b58-555d-4ea3-9cfc-42118eb97d72
ABOGADO/A ATENCION DE SOLICITUDES,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,PASCO - CHAUPIMARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-295,1,"S/. 4,000.00",28/10/2024,11/11/2024,c208db4c-0e9c-4136-a094-41fc9faed522
